village_id,village,district,province,population,watershed,forest_loss
1601130065,SAN CARLOS,SAN JUAN BAUTISTA,MAYNAS,127,Cuenca Itaya,94.4540575
1601130014,SAN PEDRO,SAN JUAN BAUTISTA,MAYNAS,33,Cuenca Itaya,97.75226624999999
1601130023,SAN ANTONIO,SAN JUAN BAUTISTA,MAYNAS,310,Cuenca Itaya,77.00230875
1601130035,PARAISO,SAN JUAN BAUTISTA,MAYNAS,110,Cuenca Itaya,74.99991375
1601130042,NUEVA SANTA ELOISA,SAN JUAN BAUTISTA,MAYNAS,98,Cuenca Itaya,48.8632925
1601130077,CREACION 2000,SAN JUAN BAUTISTA,MAYNAS,73,Cuenca Itaya,72.22271624999999
1601130040,SAN PEDRO DE PINTUYACO,SAN JUAN BAUTISTA,MAYNAS,51,Cuenca Itaya,64.772745
1601130048,BARADERO DE HOMAGUAS,SAN JUAN BAUTISTA,MAYNAS,57,Cuenca Itaya,53.8196
1601130047,NUEVA VIDA,SAN JUAN BAUTISTA,MAYNAS,96,Cuenca Itaya,56.685759999999995
1601130052,NUEVO SAN MARTIN,SAN JUAN BAUTISTA,MAYNAS,64,Cuenca Itaya,56.420143749999994
1601130051,NUEVO PROGRESO,SAN JUAN BAUTISTA,MAYNAS,29,Cuenca Itaya,46.4767225
1601130083,LOS CEDROS,SAN JUAN BAUTISTA,MAYNAS,27,Cuenca Itaya,86.990185
1601130054,NUEVO MIRAFLORES,SAN JUAN BAUTISTA,MAYNAS,45,Cuenca Itaya,91.47780375
1601130057,10 DE OCTUBRE,SAN JUAN BAUTISTA,MAYNAS,138,Cuenca Itaya,64.5151475
1601130058,MELITON CARBAJAL,SAN JUAN BAUTISTA,MAYNAS,73,Cuenca Itaya,52.82649625
1601130059,LUZ DE ORIENTE,SAN JUAN BAUTISTA,MAYNAS,92,Cuenca Itaya,32.706342500000005
1601130060,28 DE ENERO,SAN JUAN BAUTISTA,MAYNAS,36,Cuenca Itaya,54.6501
1601130061,VILLA BELEN,SAN JUAN BAUTISTA,MAYNAS,83,Cuenca Itaya,13.774402499999999
1601120033,NUEVO CAMPEON,BELEN,MAYNAS,183,Cuenca Itaya,23.39215
1601120032,SAN ANDRES,BELEN,MAYNAS,582,Cuenca Itaya,20.8591675
1601120031,SAN FRANCISCO,BELEN,MAYNAS,881,Cuenca Itaya,22.028605000000002
1601120029,NUEVO SAN JOSE,BELEN,MAYNAS,104,Cuenca Itaya,21.4304375
1601120030,SAN JOSE,BELEN,MAYNAS,1184,Cuenca Itaya,21.490581249999998
1601120048,PUERTO ALEGRIA II ZONA,BELEN,MAYNAS,147,Cuenca Itaya,50.229285000000004
1601120056,LIMON,BELEN,MAYNAS,116,Cuenca Itaya,82.1096
1601120049,SAN JUAN DE MUNICH,BELEN,MAYNAS,261,Cuenca Itaya,76.28484375
1601130043,UNION,SAN JUAN BAUTISTA,MAYNAS,68,Cuenca Itaya,71.92178125
1601120011,ISLA IQUITOS,BELEN,MAYNAS,531,Cuenca Itaya,36.418414999999996
1601120017,PROGRESO,BELEN,MAYNAS,374,Cuenca Itaya,53.692620000000005
1601120026,MOHENA CA_aeO,BELEN,MAYNAS,169,Cuenca Itaya,26.842832500000004
1601120045,CENTRO MAZANA I ZONA,BELEN,MAYNAS,55,Cuenca Itaya,37.6600825
1601120043,SAN PABLO DE LUPUNILLO,BELEN,MAYNAS,81,Cuenca Itaya,36.5366175
1601120052,CABO LOPEZ,BELEN,MAYNAS,576,Cuenca Itaya,24.98117125
1601120076,5 DE DICIEMBRE,BELEN,MAYNAS,43,Cuenca Itaya,61.796795
1601130053,NUEVO PIURA,SAN JUAN BAUTISTA,MAYNAS,3,Cuenca Itaya,48.48928875
1601130081,AGUAS BLANCAS,SAN JUAN BAUTISTA,MAYNAS,63,Cuenca Itaya,64.53984375
1601130012,3 DE OCTUBRE,SAN JUAN BAUTISTA,MAYNAS,124,Cuenca Itaya,119.467745
1601130020,5 DEJUNIO,SAN JUAN BAUTISTA,MAYNAS,55,Cuenca Itaya,96.78096124999999
1601030126,GALLITO,FERNANDO LORES,MAYNAS,607,Intercuenca 49797,65.201415
1601030002,TIMAREO I ZONA,FERNANDO LORES,MAYNAS,101,Intercuenca 49797,54.6435175
1601030033,COLLPA,FERNANDO LORES,MAYNAS,52,Intercuenca 49797,56.037531249999994
1601030031,PUEBLO LIBRE,FERNANDO LORES,MAYNAS,49,Intercuenca 49797,50.108560000000004
1601030057,BUENOS AIRESUEBRADA DE,FERNANDO LORES,MAYNAS,76,Intercuenca 49797,47.15998875
1601030076,SERAFIN FILOMENO,FERNANDO LORES,MAYNAS,152,Intercuenca 49797,53.10733125
1601030101,PUERTO ROSARIO,FERNANDO LORES,MAYNAS,106,Intercuenca 49797,71.12272
1601030110,LIBERTAD,FERNANDO LORES,MAYNAS,32,Intercuenca 49797,39.88396
1601030100,MIRAFLORES,FERNANDO LORES,MAYNAS,157,Intercuenca 49797,64.56140124999999
1601030090,SAN MIGUEL,FERNANDO LORES,MAYNAS,46,Intercuenca 49797,44.7069925
1601030082,RIVERA ALTA,FERNANDO LORES,MAYNAS,194,Intercuenca 49797,42.796271250000004
1601030042,SAN RAFAEL,FERNANDO LORES,MAYNAS,98,Intercuenca 49797,74.33555125
1601030029,PANGUANA II ZONA,FERNANDO LORES,MAYNAS,234,Intercuenca 49797,50.27309125
1601030030,SAN FRANCISCO DE ANGAMOS,FERNANDO LORES,MAYNAS,86,Intercuenca 49797,45.81879
1601030021,INDEPENDIENTE,FERNANDO LORES,MAYNAS,120,Intercuenca 49797,70.53672250000001
1601030013,TIMAREO III ZONA,FERNANDO LORES,MAYNAS,47,Intercuenca 49797,52.774564999999996
1601030129,UNION-AUCAYO,FERNANDO LORES,MAYNAS,338,Intercuenca 49797,61.48603625
1601030127,AUCAYO,FERNANDO LORES,MAYNAS,743,Intercuenca 49797,57.13856625
1601120057,MAZANILLO,BELEN,MAYNAS,140,Intercuenca 49797,61.70148875
1601120034,SAN MIGUEL,BELEN,MAYNAS,146,Intercuenca 49797,67.72807
1601120019,BUENOS AIRES,BELEN,MAYNAS,88,Intercuenca 49797,72.94513625
1601030020,NUEVO AMAZONAS,FERNANDO LORES,MAYNAS,84,Intercuenca 49797,52.349520000000005
1601030012,SANTA ANA DE MUYUY,FERNANDO LORES,MAYNAS,86,Intercuenca 49797,53.185201250000006
1601030044,SANTA ANA I ZONA,FERNANDO LORES,MAYNAS,340,Intercuenca 49797,69.63893875
1601030041,MAGDALENA,FERNANDO LORES,MAYNAS,94,Intercuenca 49797,59.005826250000005
1601030043,NUEVO SAN JUAN,FERNANDO LORES,MAYNAS,82,Intercuenca 49797,46.9376925
1601030050,ALIANZA,FERNANDO LORES,MAYNAS,138,Intercuenca 49797,47.434186249999996
1601030001,TAMSHIYACU,FERNANDO LORES,MAYNAS,4638,Intercuenca 49797,63.98748625
1601030026,NUEVO PROGRESO - MUYUY,FERNANDO LORES,MAYNAS,136,Intercuenca 49797,46.48120875
1601030040,SANTA ROSA DE SHATO,FERNANDO LORES,MAYNAS,48,Intercuenca 49797,53.22435375
1601030049,PACHACUTEC,FERNANDO LORES,MAYNAS,43,Intercuenca 49797,45.17829875
1601030137,CENTRO INDUSTRIAL,FERNANDO LORES,MAYNAS,293,Intercuenca 49797,65.82381625
1601030011,VILLA ASIS,FERNANDO LORES,MAYNAS,144,Intercuenca 49797,52.69954125
1601030024,PIHUICHO ISLA,FERNANDO LORES,MAYNAS,131,Intercuenca 49797,48.93229125
1601030028,GRAN PERU,FERNANDO LORES,MAYNAS,243,Intercuenca 49797,52.21405625
1601030037,SAN FELIPE,FERNANDO LORES,MAYNAS,91,Intercuenca 49797,78.19116
1601030032,18 DE FEBRERO,FERNANDO LORES,MAYNAS,48,Intercuenca 49797,47.1089425
1601030036,FLOR DEL ORIENTE,FERNANDO LORES,MAYNAS,38,Intercuenca 49797,33.847995
1601030051,PUERTO INCA,FERNANDO LORES,MAYNAS,84,Intercuenca 49797,42.00645
1601030014,YANAYACU,FERNANDO LORES,MAYNAS,159,Intercuenca 49797,62.46371875
1601030009,SAN LORENZO DE MUYUY,FERNANDO LORES,MAYNAS,132,Intercuenca 49797,49.77913875
1601120064,CANTA GALLO,BELEN,MAYNAS,223,Intercuenca 49797,58.030686249999995
1601120065,SANTA ANA DE MUYUY,BELEN,MAYNAS,133,Intercuenca 49797,49.6192275
1601120069,15 DE NOVIEMBRE,BELEN,MAYNAS,70,Intercuenca 49797,68.85995375
1601120027,CA_AVERAL,BELEN,MAYNAS,142,Intercuenca 49797,62.676973749999995
1601120077,AUGUSTO FREYRE GARCIA,FERNANDO LORES,MAYNAS,134,Intercuenca 49797,63.42791625
1601120024,LUPUNA II ZONA,BELEN,MAYNAS,28,Intercuenca 49797,57.512963750000004
1601120022,CENTRO UNION LUPUNA,BELEN,MAYNAS,124,Intercuenca 49797,52.900796250000006
1601120035,SAN ANTONIO DE GALLITO,BELEN,MAYNAS,155,Intercuenca 49797,52.63808375
1601120063,NUEVO HUMARAL,BELEN,MAYNAS,83,Intercuenca 49795,45.19063625
1601120010,JUAN VELASCO ALVARADO,BELEN,MAYNAS,149,Intercuenca 49795,36.91135625
1601120016,DOS DE MAYO,BELEN,MAYNAS,100,Intercuenca 49795,93.8899725
1601120008,CAROCOCHA,BELEN,MAYNAS,335,Intercuenca 49795,53.151241250000005
1601120012,PADRE ISLA I ZONA,BELEN,MAYNAS,114,Intercuenca 49795,73.95686375
1601120005,CABO PANTOJA,BELEN,MAYNAS,108,Intercuenca 49795,48.84530375
1601120014,SAN PEDRO DE HUASHALADO,BELEN,MAYNAS,87,Intercuenca 49795,45.41040125
1601120021,RAFAEL BELAUNDE,BELEN,MAYNAS,165,Intercuenca 49795,82.55954
1601040049,SANTA CECILIA,INDIANA,MAYNAS,471,Cuenca Manití,25.64957375
1601040050,NUEVO EDEN,INDIANA,MAYNAS,62,Cuenca Manití,30.62505375
1601040055,NUEVA LIBERTAD,INDIANA,MAYNAS,86,Cuenca Manití,28.670174999999997
1601040052,NUEVA ESPERANZA,INDIANA,MAYNAS,27,Cuenca Manití,12.59961
1601040053,NUEVO SAN PEDRO RIO MANIT,INDIANA,MAYNAS,63,Cuenca Manití,14.196565
1601040047,MONTE CARMELO,INDIANA,MAYNAS,71,Cuenca Manití,23.580135
1601040048,VILLA ESTHER,INDIANA,MAYNAS,90,Cuenca Manití,6.43552875
1601040057,FILADELFIA,INDIANA,MAYNAS,54,Cuenca Manití,12.9121525
1601040054,11 DE DICIEMBRE,INDIANA,MAYNAS,20,Cuenca Manití,20.25948375
1601040051,NUEVO BERLIN,INDIANA,MAYNAS,28,Cuenca Manití,20.76382
1601040038,PAPARO,INDIANA,MAYNAS,103,Cuenca Manití,61.834588749999995
1601040032,VILLA MARIA,INDIANA,MAYNAS,193,Cuenca Manití,68.31783999999999
1601040021,RAMON CASTILLA,INDIANA,MAYNAS,180,Cuenca Manití,34.471955
1601040033,RECREO,INDIANA,MAYNAS,245,Cuenca Manití,67.58308625000001
1601050023,JOSE CARLOS MARIATEGUI,LAS AMAZONAS,MAYNAS,38,Intercuenca 49791,26.656225
1601050024,CAPIRONAL,LAS AMAZONAS,MAYNAS,69,Intercuenca 49791,48.37258625
1601040012,NUEVO MIRAFLORES,INDIANA,MAYNAS,159,Intercuenca 49791,85.1745375
1601040014,SANTA SOFIA,INDIANA,MAYNAS,135,Intercuenca 49791,58.1265025
1601040013,PUERTO RICO,INDIANA,MAYNAS,140,Intercuenca 49791,76.48444875
1601040022,LIBERTAD - VAINILLA,INDIANA,MAYNAS,321,Intercuenca 49791,66.91871
1601040025,CATALAN - URCO,INDIANA,MAYNAS,134,Intercuenca 49791,19.39663625
1601050020,SANTA MARTHA,LAS AMAZONAS,MAYNAS,100,Intercuenca 49791,37.38480125
1601050025,SAN ANTONIO DE MARUPA,LAS AMAZONAS,MAYNAS,145,Intercuenca 49791,68.9069975
1601050018,CANAL PINTO,LAS AMAZONAS,MAYNAS,229,Intercuenca 49791,41.9709475
1601050009,SANTA ELENA,LAS AMAZONAS,MAYNAS,65,Intercuenca 49791,43.55425875
1601050019,SAPO PLAYA,LAS AMAZONAS,MAYNAS,233,Intercuenca 49791,29.393394999999998
1601040009,PUCALLPA,INDIANA,MAYNAS,244,Intercuenca 49793,65.71996999999999
1601040018,SANTA TERESA,INDIANA,MAYNAS,277,Intercuenca 49793,107.34112875
1601040027,NUEVO TRIUNFO,INDIANA,MAYNAS,61,Intercuenca 49793,21.384003749999998
1601080031,BARRIO FLORIDA,PUNCHANA,MAYNAS,733,Intercuenca 49793,110.76085125000002
1601080028,SANTA CLARA DEL OJEAL,PUNCHANA,MAYNAS,324,Intercuenca 49793,83.18237375
1601080021,SANTA MARIA DE OJEAL,PUNCHANA,MAYNAS,507,Intercuenca 49793,72.8199675
1601040037,SAN RAFAEL,INDIANA,MAYNAS,322,Intercuenca 49793,83.99653875
1601080013,SAN JUAN DE SINCHICUY,PUNCHANA,MAYNAS,156,Intercuenca 49793,87.11536
1601040039,SANTA VICTORIA,INDIANA,MAYNAS,193,Intercuenca 49793,44.7453475
1601040040,YANAYACU - TIMICURO,INDIANA,MAYNAS,116,Intercuenca 49793,14.75471125
1601040041,SINCHICUY,INDIANA,MAYNAS,459,Intercuenca 49793,65.2065875
1601040036,TIMICURO II ZONA,INDIANA,MAYNAS,244,Intercuenca 49793,39.8004325
1601040001,INDIANA,INDIANA,MAYNAS,3421,Intercuenca 49793,128.02119375
1601080019,NUEVO PERU,PUNCHANA,MAYNAS,80,Intercuenca 49793,77.41985375
1601040015,NUEVO PARAISO,INDIANA,MAYNAS,106,Intercuenca 49793,44.08817
1601040016,JORGE CHAVEZ,INDIANA,MAYNAS,121,Intercuenca 49793,46.188204999999996
1601040006,NUEVO SINAI,INDIANA,MAYNAS,47,Intercuenca 49793,37.69686125
1601040002,PALMERAS II - ZONA,INDIANA,MAYNAS,190,Intercuenca 49793,28.36312875
1601040010,SANTA ROSA,INDIANA,MAYNAS,185,Intercuenca 49793,75.3246775
1601040011,SAN PEDRO DEL MANITI,INDIANA,MAYNAS,184,Intercuenca 49793,48.03044625
1601040030,TIMICURILLO I - ZONA,INDIANA,MAYNAS,285,Intercuenca 49793,109.5918025
1601040035,TIMICURO GRANDE,INDIANA,MAYNAS,205,Intercuenca 49793,20.841984999999998
1601040034,LAS PALMAS,INDIANA,MAYNAS,125,Intercuenca 49793,16.3857675
1601040031,TIMICURILLO III - ZONA,INDIANA,MAYNAS,106,Intercuenca 49793,66.29706125
1601040024,MANCO CAPAC,INDIANA,MAYNAS,265,Intercuenca 49793,57.53890375
1601040017,IQUIQUE,INDIANA,MAYNAS,209,Intercuenca 49793,92.49657875
1601040019,SAN LUIS,INDIANA,MAYNAS,203,Intercuenca 49793,127.42612500000001
1601040005,SANTA ISABEL,INDIANA,MAYNAS,204,Intercuenca 49793,52.58688625
1601040004,YANAMONO,INDIANA,MAYNAS,191,Intercuenca 49793,41.91757125
1601040008,NUEVO SAN JUAN DEL AMAZON,INDIANA,MAYNAS,119,Intercuenca 49793,59.083102499999995
1601040020,NUEVO UCHIZA,INDIANA,MAYNAS,97,Intercuenca 49793,81.280665
1601060069,NUEVO TIWINSA,MAZAN,MAYNAS,77,Intercuenca 49793,59.765705000000004
1601060075,4 DE ABRIL,MAZAN,MAYNAS,23,Intercuenca 49793,57.113686249999994
1601080060,SAN ANTONIO,PUNCHANA,MAYNAS,72,Intercuenca 49793,130.694055
1601080018,NUEVO SAN MARTIN,PUNCHANA,MAYNAS,4,Intercuenca 49793,91.04503625
1601080017,TIERRA HERMOSA,PUNCHANA,MAYNAS,21,Intercuenca 49793,61.70107125
1601080022,SOL NACIENTE,PUNCHANA,MAYNAS,42,Intercuenca 49793,68.25156125000001
1601080035,INDELSA,PUNCHANA,MAYNAS,3,Intercuenca 49793,100.07157375
1601120003,SANTA MARIA DE FATIMA,BELEN,MAYNAS,289,Intercuenca 49793,55.99925125
1601120013,SAN JUAN DE HUASHALADO,BELEN,MAYNAS,121,Intercuenca 49793,43.9545025
1607040073,VISTA ALEGRE,MORONA,DATEM DEL MARA_ON,39,Cuenca Morona,19.42068125
1607040076,UNION INDIGENA,MORONA,DATEM DEL MARA_ON,10,Cuenca Morona,20.03559125
1607040041,PANA POZA,MORONA,DATEM DEL MARA_ON,32,Cuenca Morona,18.16502625
1607040052,SHOROYA VIEJO,MORONA,DATEM DEL MARA_ON,32,Cuenca Morona,11.25735125
1607040014,TRIUNFO,MORONA,DATEM DEL MARA_ON,44,Cuenca Morona,3.9935424999999998
1607040016,NUEVO ALEGRIA,MORONA,DATEM DEL MARA_ON,80,Cuenca Morona,11.7360275
1607040011,SANTA CRUZ,MORONA,DATEM DEL MARA_ON,47,Cuenca Morona,7.78811125
1607040023,BAGAZAN,MORONA,DATEM DEL MARA_ON,80,Cuenca Morona,14.944815
1607040030,FERNANDO ROSAS,MORONA,DATEM DEL MARA_ON,87,Cuenca Morona,15.07128875
1607040039,SANTA ROSA,MORONA,DATEM DEL MARA_ON,79,Cuenca Morona,21.60382
1607040046,DOS HERMANOS,MORONA,DATEM DEL MARA_ON,31,Cuenca Morona,13.47906375
1607040035,MAYURIAGA,MORONA,DATEM DEL MARA_ON,193,Cuenca Morona,18.601735
1607040037,TIERRA BLANCA,MORONA,DATEM DEL MARA_ON,35,Cuenca Morona,23.431214999999998
1607040034,PATRIA NUEVA,MORONA,DATEM DEL MARA_ON,32,Cuenca Morona,8.054113749999999
1607040027,PANGUANITA,MORONA,DATEM DEL MARA_ON,59,Cuenca Morona,20.48061875
1607040029,UNANCHAY,MORONA,DATEM DEL MARA_ON,133,Cuenca Morona,20.93546
1607040024,CABALLITO,MORONA,DATEM DEL MARA_ON,121,Cuenca Morona,13.30637375
1607040026,NARANJAL,MORONA,DATEM DEL MARA_ON,47,Cuenca Morona,19.93833625
1607040021,SANCHEZ CERRO,MORONA,DATEM DEL MARA_ON,42,Cuenca Morona,4.74885375
1607040009,PANINTZA,MORONA,DATEM DEL MARA_ON,185,Cuenca Morona,9.6081025
1607040013,BRASILIA,MORONA,DATEM DEL MARA_ON,79,Cuenca Morona,17.394305
1607040015,NUEVO PROGRESO,MORONA,DATEM DEL MARA_ON,84,Cuenca Morona,9.8294275
1607040017,INCA ROCA,MORONA,DATEM DEL MARA_ON,242,Cuenca Morona,18.8644175
1607040019,PUERTO JUAN,MORONA,DATEM DEL MARA_ON,115,Cuenca Morona,13.318559999999998
1607040028,NAZARETH,MORONA,DATEM DEL MARA_ON,119,Cuenca Morona,12.74766125
1607040031,CONSUELO,MORONA,DATEM DEL MARA_ON,135,Cuenca Morona,5.1619962500000005
1607040025,PUERTO PIJUAYAL,MORONA,DATEM DEL MARA_ON,191,Cuenca Morona,37.25062625
1607040033,PINSHACOCHA,MORONA,DATEM DEL MARA_ON,55,Cuenca Morona,10.24751875
1607040057,YANKUNTZA,MORONA,DATEM DEL MARA_ON,49,Cuenca Morona,8.830589999999999
1607040051,BELLAVISTA,MORONA,DATEM DEL MARA_ON,25,Cuenca Morona,4.6859275
1607040054,SAN SALVADOR,MORONA,DATEM DEL MARA_ON,23,Cuenca Morona,28.94958875
1607040053,MUSAKANDASHI,MORONA,DATEM DEL MARA_ON,40,Cuenca Morona,16.23563625
1607040059,CHAYAT,MORONA,DATEM DEL MARA_ON,73,Cuenca Morona,11.45010875
1607040003,YANKUNTISH,MORONA,DATEM DEL MARA_ON,223,Cuenca Morona,9.56642375
1607040008,KATIRENTZA,MORONA,DATEM DEL MARA_ON,17,Cuenca Morona,2.9317687500000003
1607040010,SHINKATA,MORONA,DATEM DEL MARA_ON,121,Cuenca Morona,6.07517125
1607040006,SAN JUAN,MORONA,DATEM DEL MARA_ON,255,Cuenca Morona,8.820765
1607040060,TIGRE YACU,MORONA,DATEM DEL MARA_ON,51,Cuenca Morona,4.70338375
1607040022,FORTALEZA,MORONA,DATEM DEL MARA_ON,22,Cuenca Morona,11.70501
1607040012,SARGENTO PU_O,MORONA,DATEM DEL MARA_ON,59,Cuenca Morona,8.82165375
1607040018,CUSUIMI,MORONA,DATEM DEL MARA_ON,68,Cuenca Morona,10.3772375
1607040001,PUERTO ALEGRIA,MORONA,DATEM DEL MARA_ON,502,Cuenca Morona,30.3979375
1607040044,BANCAL,MORONA,DATEM DEL MARA_ON,88,Cuenca Morona,19.55751375
1607040049,PUERTO LIBRE,MORONA,DATEM DEL MARA_ON,70,Cuenca Morona,16.482398749999998
1607040074,PUERTO AMERICA,MORONA,DATEM DEL MARA_ON,678,Cuenca Morona,30.28774875
1607040043,YAMAKAY,MORONA,DATEM DEL MARA_ON,95,Cuenca Morona,20.891907500000002
1601130002,RUMO COCHA,SAN JUAN BAUTISTA,MAYNAS,2275,Cuenca Nanay,72.74878625
1601130015,SANTO TOMAS,SAN JUAN BAUTISTA,MAYNAS,1188,Cuenca Nanay,77.10386
1601020050,PISCO,ALTO NANAY,MAYNAS,44,Cuenca Nanay,37.140223750000004
1601020001,SANTA MARIA DE NANAY,ALTO NANAY,MAYNAS,854,Cuenca Nanay,38.58463
1601130067,ANGUILLA,SAN JUAN BAUTISTA,MAYNAS,81,Cuenca Nanay,7.9968449999999995
1601010015,LAGUNAS,IQUITOS,MAYNAS,91,Cuenca Nanay,25.316928750000002
1601010017,MARAVILLA,IQUITOS,MAYNAS,96,Cuenca Nanay,23.0745725
1601130010,PORVENIR,SAN JUAN BAUTISTA,MAYNAS,73,Cuenca Nanay,10.50059625
1601130009,YUTO,SAN JUAN BAUTISTA,MAYNAS,43,Cuenca Nanay,8.36166375
1601130008,MISHANA,SAN JUAN BAUTISTA,MAYNAS,70,Cuenca Nanay,7.59778
1601010018,SHIRIARA,IQUITOS,MAYNAS,281,Cuenca Nanay,39.85674125
1601130006,LLANCHAMA,SAN JUAN BAUTISTA,MAYNAS,226,Cuenca Nanay,51.87090125
1601130005,NINA RUMI,SAN JUAN BAUTISTA,MAYNAS,636,Cuenca Nanay,85.76557125
1601130019,CRUZ DEL SUR,SAN JUAN BAUTISTA,MAYNAS,24,Cuenca Nanay,106.4937875
1601130004,PUERTO ALMENDRA,SAN JUAN BAUTISTA,MAYNAS,227,Cuenca Nanay,92.13453750000001
1601130003,SANTA CLARA,SAN JUAN BAUTISTA,MAYNAS,3685,Cuenca Nanay,78.79715625
1601080055,SANTO TOMAS,PUNCHANA,MAYNAS,300,Cuenca Nanay,99.519305
1601080053,SAN ANDRES,PUNCHANA,MAYNAS,117,Cuenca Nanay,95.13223375
1601080049,MOMONCILLO,PUNCHANA,MAYNAS,140,Cuenca Nanay,117.49746375000001
1601080048,SANTA ROSA,PUNCHANA,MAYNAS,57,Cuenca Nanay,95.57504625
1601080039,CENTRO FUERTE,PUNCHANA,MAYNAS,143,Cuenca Nanay,77.13819625000001
1601080033,ROCA FUERTE,PUNCHANA,MAYNAS,49,Cuenca Nanay,68.70591625
1601080027,HIPOLITO UNANUE,PUNCHANA,MAYNAS,60,Cuenca Nanay,70.49159
1601080015,GRAU,PUNCHANA,MAYNAS,48,Cuenca Nanay,47.265088750000004
1601080016,SANTO TOMAS DE CAPIRONAL,PUNCHANA,MAYNAS,91,Cuenca Nanay,46.935255
1601080012,SAN LUIS DE VISTA ALEGRE,PUNCHANA,MAYNAS,218,Cuenca Nanay,48.00755375
1601080010,SARGENTO LORES,PUNCHANA,MAYNAS,249,Cuenca Nanay,59.493328749999996
1601020003,VILLA FLOR,ALTO NANAY,MAYNAS,124,Cuenca Nanay,9.72511125
1601020004,NUEVO PORVENIR,ALTO NANAY,MAYNAS,52,Cuenca Nanay,13.084245
1601020005,BUENA VISTA,ALTO NANAY,MAYNAS,72,Cuenca Nanay,12.2736475
1601020016,ALBARENGA,ALTO NANAY,MAYNAS,50,Cuenca Nanay,0.8924400000000001
1601020027,SAN ANTONIO,ALTO NANAY,MAYNAS,212,Cuenca Nanay,12.38984875
1601020043,SAN JUAN DE UNGURAHUAL,ALTO NANAY,MAYNAS,143,Cuenca Nanay,28.4356375
1601020045,SABOYA,ALTO NANAY,MAYNAS,94,Cuenca Nanay,9.91873875
1601020046,SAN JUAN DE RAYA,ALTO NANAY,MAYNAS,33,Cuenca Nanay,35.27004
1601020044,DIAMANTE AZUL,ALTO NANAY,MAYNAS,452,Cuenca Nanay,31.34549875
1601080005,MAYNAS,PUNCHANA,MAYNAS,114,Cuenca Nanay,49.370135000000005
1601080008,PUNTO ALEGRE,PUNCHANA,MAYNAS,301,Cuenca Nanay,57.00604375
1601080006,ALMIRANTE GUISSE,PUNCHANA,MAYNAS,39,Cuenca Nanay,48.7360075
1601130028,EL DORADO,SAN JUAN BAUTISTA,MAYNAS,256,Cuenca Nanay,86.99838625000001
1601130034,NUEVO MILAGRO,SAN JUAN BAUTISTA,MAYNAS,165,Cuenca Nanay,124.14048
1601130024,VARILLAL,SAN JUAN BAUTISTA,MAYNAS,818,Cuenca Nanay,122.72440375
1601080036,ASTORIA,PUNCHANA,MAYNAS,148,Cuenca Nanay,127.59514375
1601130001,SAN JUAN,SAN JUAN BAUTISTA,MAYNAS,78153,Cuenca Nanay,45.20393875
1601010002,MANACAMIRI,IQUITOS,MAYNAS,607,Cuenca Nanay,63.15865000000001
1601010003,FRAY MARTIN,IQUITOS,MAYNAS,125,Cuenca Nanay,85.52295375
1601010004,SANTA RITA,IQUITOS,MAYNAS,414,Cuenca Nanay,88.75342875000001
1601010005,SAN JOSE DE LUPUNA,IQUITOS,MAYNAS,420,Cuenca Nanay,83.26555375
1601010010,SAN PEDRO,IQUITOS,MAYNAS,168,Cuenca Nanay,89.8584425
1601010006,TRES UNIDOS,IQUITOS,MAYNAS,52,Cuenca Nanay,95.94083
1601010007,SAN PABLO DE CUYAMA,IQUITOS,MAYNAS,198,Cuenca Nanay,88.81803375
1601010009,LOBOYACU,IQUITOS,MAYNAS,112,Cuenca Nanay,81.645535
1601010008,HUATARI,IQUITOS,MAYNAS,129,Cuenca Nanay,75.62386375
1601010011,TARAPOTO,IQUITOS,MAYNAS,193,Cuenca Nanay,41.944025
1601010012,LIBERTAD,IQUITOS,MAYNAS,296,Cuenca Nanay,43.31940625
1601010013,AYACUCHO,IQUITOS,MAYNAS,52,Cuenca Nanay,29.6684275
1601010014,YARINA,IQUITOS,MAYNAS,97,Cuenca Nanay,19.861005000000002
1601130017,QUISTOCOCHA,SAN JUAN BAUTISTA,MAYNAS,1966,Cuenca Nanay,91.24684875
1601130018,ZUNGARO COCHA,SAN JUAN BAUTISTA,MAYNAS,841,Cuenca Nanay,98.354185
1601130026,SAN JOSE,SAN JUAN BAUTISTA,MAYNAS,99,Cuenca Nanay,96.00215875
1601130027,NUEVA ESPERANZA,SAN JUAN BAUTISTA,MAYNAS,115,Cuenca Nanay,38.1439975
1601080029,CENTRO ARENAL,PUNCHANA,MAYNAS,254,Cuenca Nanay,146.8955
1601080041,PUERTO GEN GEN,PUNCHANA,MAYNAS,79,Cuenca Nanay,77.62323125
1601130069,LOS DELFINES,SAN JUAN BAUTISTA,MAYNAS,2361,Cuenca Nanay,101.24234625
1601020034,MONTE CALVARIO,ALTO NANAY,MAYNAS,42,Cuenca Nanay,4.64312
1601020036,MIRAFLORES,ALTO NANAY,MAYNAS,68,Cuenca Nanay,5.95615
1601020040,NUEVA ESPERANZA,ALTO NANAY,MAYNAS,4,Cuenca Nanay,2.413715
1601020051,NUEVO LORETO,ALTO NANAY,MAYNAS,38,Cuenca Nanay,37.96895375
1601020042,SALVADOR,ALTO NANAY,MAYNAS,57,Cuenca Nanay,2.7316475
1601080037,INDEPENDENCIA,PUNCHANA,MAYNAS,114,Cuenca Nanay,141.4825525
1601080038,EL MILAGRO,PUNCHANA,MAYNAS,72,Cuenca Nanay,135.5033425
