hydro_name_ana,size,order,edge_density,province,district,village,ccpp_id,population,river_name,hydro_name_l6,hydro_name_l7,adef,degree,strength_dist,strength_inv_dist,strength_grav_pop,strength_modgrav_pop_ori,strength_modgrav_pop_dest,strength_modgrav_pop,strength_grav_adef,strength_modgrav_adef_ori,strength_modgrav_adef_dest,strength_modgrav_adef,closeness,closeness_dist,closeness_inv_dist,closeness_grav_pop,closeness_modgrav_pop_ori,closeness_modgrav_pop_dest,closeness_modgrav_pop,closeness_grav_adef,closeness_modgrav_adef_ori,closeness_modgrav_adef_dest,closeness_modgrav_adef,betweenness,betweenness_dist,betweenness_inv_dist,betweenness_grav_pop,betweenness_modgrav_pop_ori,betweenness_modgrav_pop_dest,betweenness_modgrav_pop,betweenness_grav_adef,betweenness_modgrav_adef_ori,betweenness_modgrav_adef_dest,betweenness_modgrav_adef,eigen,eigen_dist,eigen_inv_dist,eigen_grav_pop,eigen_modgrav_pop_ori,eigen_modgrav_pop_dest,eigen_modgrav_pop,eigen_grav_adef,eigen_modgrav_adef_ori,eigen_modgrav_adef_dest,eigen_modgrav_adef
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,ISRAEL,1601060051,39,Rio Napo,Hydro4,Hydro13,7.86423038,172,0.06010669864112897,0.29173984494272975,0.013022392918898775,0.014343644352068623,0.09817361840849906,0.054539878296771385,0.5442791823215686,0.18710918122863393,0.038472603697645345,0.16238545910090574,1,0.8106162893683271,0.36707702468573633,0.7972650238880268,0.6681688720761585,0.9655761228921999,0.830262842980659,0.11241585539451497,0.7841233655324104,0.8101073257271517,0.8060622396806443,1,0,0,0,0,0,0.19455252918287938,0,0,0.00340657468915006,0.03220433092726263,0.999999999999942,0.08767825962611546,0.02140163908949111,0.023039176235047962,0.013380737845202996,0.10641557898523009,0.034114259308632294,0.3030749224194297,0.3195237755775772,0.024628502556753865,0.29124407277208236
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,PUERTO ABEJA,1601060004,110,Rio Napo,Hydro4,Hydro23,2.43590133,172,0.004494430774453978,0.21507933729780768,0.01965058486871751,0.025934288509544576,0.02998295079934076,0,0.06936160597248316,0.027577168485828432,0.1299431104531972,0.002346279250446015,1,0.9837740792196845,0.2850249212016533,0.5513506263719086,0.5275231241952577,0.6353000925941793,0.9805725052683735,0.46632106449325494,0.6767341650321674,0.5409166720244686,0.9893496428946525,1,0.5,0,0,0,0,0.3784046692607004,0,0,1.7032873445750298e-4,0.3581343697945586,0.9999999999999034,0.01566187697970637,0.010368559176161913,0.010585494906911252,0.031040372855040008,0.03809469543246274,0,0.012384175294620983,0.05053082473884506,0.10394984781544031,0.019049987863363683
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,22 DE NOVIEMBRE,1601060019,57,Rio Napo,Hydro4,Hydro13,5.26555642,172,0.042652567324208586,0.24913593219398766,0.013617570360793344,0.01573705337561371,0.06494575687267978,0.023773957805216676,0.22364659453772637,0.11139391515115357,0.03614876185639517,0.07793999703325802,1,0.8600196850396964,0.34921998724149667,0.7235801972791776,0.6747098183394268,0.8201132453520865,0.8799154766508458,0.23285161672376617,0.6466425097238969,0.7503811295213385,0.8566373011008573,1,0,0,0,0,0.015753938484621154,0.1507782101167315,0,0.007164446434568454,8.51643672287515e-4,0.06829539144919489,0.9999999999999034,0.06589032955672888,0.013921409535367189,0.009116132514321456,0.021299075481111755,0.0692489265555617,0.014547144199445153,0.0490978804747487,0.19145714009093623,0.028816323691859564,0.15427912636552968
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,CHISPA DE ORO,1601060038,47,Rio Napo,Hydro4,Hydro13,1.53604387,172,0.05383945063131843,0.7251761457211167,0.018284722762230414,0.014959173436652632,0.08056767452005198,0.03822311455172486,0.10105298294112273,0.014195504102350915,0.2560396476161806,0.00827983577261818,1,0.8278948260816429,0.3625148897838143,0.7639890684633951,0.6601128135209606,0.8884197479749888,0.8525237619418496,0.6322115593030531,0.8020741185142634,0.8423097174498718,0.852480099926809,1,0,0,0,0.015655039824224115,0.016035258814703676,0.1254863813229572,0,0,0,0.0421987784564131,0.999999999999942,0.08001681952667221,0.09941429787814768,0.010385148486062859,0.018476349165203656,0.08656149870821844,0.024416339606000856,0.01909092972615638,0.023022557039931724,0.23718315006503074,0.002366988853636217
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,BUENA VISTA,1601060063,34,Rio Napo,Hydro4,Hydro13,6.84887036,172,0.06129714154651115,0.2904742384567324,0.01409788563996046,0.015381768700966733,0.11179500586904315,0.06870520925545892,0.46639993093816756,0.15741811521180923,0.04749711692126364,0.13124035624705407,1,0.8073901463062932,0.36253535203596526,0.8179471214755674,0.8014525227666809,0.9776087015409015,0.8213900807323421,0.1538573239229774,0.8318329702070859,0.8094181128654125,0.8145957941795027,1,0,0,0,0.01794378833653758,0,0.013618677042801557,0,7.836113287809246e-4,5.10986203372509e-4,0.2059966685174903,0.9999999999999614,0.08837619628957018,0.029496415544446916,0.028328252036348874,0.012488977861641258,0.12169411441959747,0.044109196141932774,0.2875129637780217,0.26907111136356215,0.0334096542355505,0.23829780326502858
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,SE_OR DE LOS MILAGROS,1601060064,98,Rio Napo,Hydro4,Hydro13,9.76707894,172,0.06524104493494096,0.36768007528463753,0.2125574399091673,0.02551923990795006,0.039346061027629615,0.006432542486870989,0.9719202738766607,0.24073622616842166,0.04920439636062663,0.22250087928296106,1,0.7968261440098572,0.3686589337590186,0.6064089923034648,0.6726356588681088,0.9936045029654912,0.84353105961553565,0.050125400366201944,0.8856158506763843,0.9849155407107113,0.8014695944440858,1,0,0,0,0,0,0.2529182879377432,0,0.1956789432441509,0.17322432294328052,0.021654636313159357,0.999999999999942,0.09354952660706173,0.028518106280862918,0.7223419719612415,0.02580694965745732,0.04634249170786902,0.00121345554720561,0.9826567191537815,0.4100826563787754,0.028598739912418018,0.3889288197880791
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,SAN ANTONIO DE ZAMBRANO,1601060050,100,Rio Napo,Hydro4,Hydro13,5.22577016,172,0.051823226700025427,0.4535307768062803,0.04594980602510112,0.025320974565125637,0.037428844306286214,0.004842030477801017,0.4869470562552096,0.11116235942171769,0.05025028446246797,0.0798181028928981,1,0.8335608718680662,0.3571827937712529,0.5980449305405299,0.6053307115619481,0.9237244568620454,0.8775819630799193,0.2392167001263593,0.776487650182044,0.7894707375598099,0.8506469406546241,1,0,0,0,9.154994049253868e-5,0,0.8385214007782101,0,0.002350833986342774,0.00170328734457503,0.11882287617990006,0.9999999999999034,0.07727405552383203,0.03735327915297572,0.06960960972176063,0.026593293562524146,0.04478640800686236,7.594707525289152e-4,0.244892910968947,0.19103350818791048,0.04102374818592896,0.15457933416418904
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,NUEVO VARADERILLO,1601060061,43,Rio Napo,Hydro4,Hydro13,7.91776045,172,0.061594382663281474,0.3218403332244953,0.029671647250709338,0.015117274798466591,0.08839310672993997,0.04585496491894449,0.624952763784705,0.1876189385686832,0.04507251659022325,0.16418474554390533,1,0.8065873451891673,0.36497079410784866,0.7803658540004447,0.774561619709389,0.98803089058483,0.8407033858391182,0.10996541034669201,0.8419818739206024,0.8923868597189548,0.8173253567085763,1,0.5,0,0,4.577497024626934e-4,0,0.11478599221789883,0,4.4777790216052836e-4,0,0.3020544142143254,1,0.08904760478282978,0.027967623263218746,0.07965314723845722,0.012670474040230842,0.09681882413626455,0.026673698943973995,0.47730064117906007,0.32040691727394266,0.029172667534032505,0.29302104759129377
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,PINTU LLACTA,1601060058,63,Rio Napo,Hydro4,Hydro13,5.52263652,172,0.05614820349777597,0.3176279188005038,0.028086317776180147,0.017877645093350138,0.059288524242114116,0.019695213303062536,0.39613031094983703,0.12027076415998646,0.04977305037623493,0.08988872623304613,1,0.8214715076507515,0.36039818435558096,0.7056214934779484,0.6984685637298471,0.9635836608380923,0.8606910298522573,0.22218467565142655,0.8049655638719911,0.8285860759820962,0.8383402015170369,1,0,0,0,0,0,0.35992217898832685,0,0,3.4065746891500596e-4,0.40699611327040536,0.9999999999998648,0.08244879026047341,0.029178331540904788,0.05722107164876863,0.01753677041148211,0.06656027968507075,0.008979736576546205,0.24247068625008258,0.20617405204699624,0.03952845110420397,0.17073627119244852
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,AUCA POZA,1601060042,75,Rio Napo,Hydro4,Hydro23,3.60059482,172,0.03607157531255199,0.31792879059953416,0.018896912632455565,0.02008601549200303,0.047066876052086155,0.010189236836542518,0.16418024843939916,0.06352942158590284,0.07598866218292892,0.030515276789526487,1,0.8797311236931223,0.3346130333265783,0.6602943443722692,0.602535143431159,0.8408413426695828,0.903990532272639,0.356119350605857,0.7811095896137632,0.7150797466720807,0.9067321520431464,1,1,0,0,1.8309988098507736e-4,0,0.5593385214007782,0,0.0020150005597223777,0.010219724067450179,1,0.999999999999942,0.05694926231616355,0.03351973385920035,0.017722998973798556,0.02242943099429871,0.054586635373555556,0.004324645243173978,0.0479090078903214,0.11049572712846742,0.06653230891687084,0.07147852781239637
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,JOSE ABELARDO QUI_ONEZ,1601060046,41,Rio Napo,Hydro4,Hydro13,4.65131942,172,0.0571060323493128,0.25189229503954425,0.011541047032420943,0.014293574452902271,0.09290238181947404,0.049499498858928744,0.26132457297172107,0.09778438003506576,0.056909381598536785,0.06501768626279582,1,0.8188267325816844,0.3651307532435688,0.788569534530922,0.6476998095962,0.9508194441894974,0.8244972905952154,0.28039960302667055,0.7845052409819615,0.7404913641810813,0.833017636342254,1,0,0,0,0,0,0.09046692607003891,0,3.358334266203963e-4,0,0.45252637423653524,0.999999999999942,0.08410813063912212,0.019225531353223607,0.017851617616701756,0.014452773756259479,0.10057582162774661,0.03091388315731161,0.13392261698789382,0.1675400217289888,0.04839858077797806,0.12969726577414883
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,FLOR DE AGOSTO,1601060045,93,Rio Napo,Hydro4,Hydro23,2.59782599,171,0.0376523447476125,0.26261265382663457,0.02234802594725902,0.023576119352504206,0.0385077421397315,0.0047981583557828635,0.11073350733493993,0.03894582091184732,0.1179821527194345,0.009775776195065576,0,0.8748234636687531,0.33615067541180127,0.6096720826956641,0.5788718795528294,0.8132219750511583,0.9024637783121395,0.46448088063038107,0.8224350507366344,0.7308681132049247,0.9052517852900376,0,0,0,0,0,0,0.36770428015564205,0,0.025019590283219522,8.516436722875149e-5,0.18323153803442532,9.657664027174835e-14,0.05887868356267035,0.031988754754700796,0.022682794425080824,0.02602886574148579,0.04650257526013335,0.001413235391516715,0.03564110213471367,0.06695741423786775,0.10792502458823224,0.030029487411465015
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,LAS AMAZONAS,SAN ALEJANDRO,1601050004,173,Rio Napo,Hydro4,Hydro13,1.01434778,172,0.1454045753673641,0.1356260042204808,0.023963972587592777,0.056584641575239236,0.024423072506009114,0.020755114051924723,0.020482506073480077,0,0.6277980184702396,0.06280968535197085,1,0.6166806163676968,0.41483803539255654,0.4741028665637754,0.559691056339312,0.634705724504656,0.6472538347965073,0.7493806597351533,0.7343068240363408,0.37914024584284867,0.6032119083655108,1,0,0,0,0,0,0.0914396887159533,0,0.23620284338967873,0.044796457162323285,0.03720155469183787,0.999999999999942,0.18638105039747674,0.0057926758337567726,0.014017461805092725,0.050094852680281445,0.02415239995356728,0.013636469129788054,0.0038384106651752677,0,0.5139698688618053,0.04117827368882518
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,NU_EZ COCHA,1601060031,262,Rio Napo,Hydro4,Hydro13,2.53212134,172,0.10102934632068868,0.14781124943023477,0.043033196464946084,0.07670068539508348,0.015835856516573116,0.03549917149239177,0.060096871793101324,0.04598267132068315,0.1661028093884566,0.02201772165045846,1,0.7089343182004997,0.3911957014034248,0.3609358629167358,0.9471208471950974,0.3530273606724854,0.7217246782832464,0.49150639227064297,0.5829591052370097,0.5217096784115375,0.7436102308503396,1,0,0,0,0,0,0.17315175097276264,0,0,0.0061318344404701075,0.12992781787895613,0.999999999999942,0.1347776389532683,0.0075771753123148764,0.028515630318893752,0.0755210721871556,0.01777478730723551,0.026896670876562712,0.013488744658035746,0.07581683598343046,0.14152053216416652,0.04563442443186339
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,PETRONA ISLA,1601060052,124,Rio Napo,Hydro4,Hydro13,8.90779167,172,0.058868886604663946,0.2873044646210694,0.03730441246724175,0.031577762704850056,0.03099997240656986,0.004543358996574088,0.5638370767998069,0.21563894094857808,0.0374465430089455,0.19336960210668774,1,0.8139894973405375,0.3663241072904092,0.5465180959720723,0.713682204472062,0.8825665628788553,0.8461366307385346,0.07535218276936421,0.8140387635290048,0.8444520559561384,0.8122233399614525,1,0,0,0,0.02975373066007507,0,0.4591439688715953,0,0.09089891413858726,0.021972406745017884,0.3209328151027207,0.999999999999942,0.08621217072450336,0.020878344198685797,0.06335477158196515,0.0333045185349714,0.03779263922476147,0.0016957664127441807,0.2934421121238681,0.3682981147790524,0.021953979895629246,0.3430730582910279
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,SANTA LUCIA,1601060017,81,Rio Napo,Hydro4,Hydro13,4.76667034,172,0.0462866342649355,0.28887754209671807,0.02083686278666268,0.0211679937815076,0.045402405367681885,0.009041064945702865,0.23464669142222117,0.09879140896176075,0.04569497678547069,0.06490502719582572,1,0.849397645931526,0.3518776658494561,0.6472402397351391,0.7408007081114156,0.7483831922085183,0.8826765985674695,0.26667441754906634,0.6797834549226679,0.7101314737086637,0.8559229359252354,1,0,0,0,0.014464890597821111,0,0.4708171206225681,0,0.03089667524907646,0.023846022824050416,0.21710161021654636,0.999999999999942,0.07015245618867702,0.014314433728466023,0.01247615953857304,0.025548987904076552,0.04973278445747018,0.004073666666208958,0.044976662373998236,0.1695850913952686,0.03732486010290851,0.13179816946524228
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,28 DE OCTUBRE,1601060039,59,Rio Napo,Hydro4,Hydro13,1.50394762,172,0.053705041490474635,0.7265077443787837,0.021166075627192343,0.017003329012321957,0.06363250207099556,0.023310949109623107,0.10002018456638365,0.013393859703194315,0.2627926466371532,0.008844158321951357,1,0.8282708954723296,0.362388371603586,0.7198057495346981,0.650849970533628,0.8618236349952478,0.8532577014722332,0.637977737692141,0.8047445226987892,0.8463062326165786,0.8522335327640265,1,0.5,0,0,0,0,0.23054474708171208,0,0.07164446434568454,0.31698177482541307,0.009439200444197668,0.9999999999999614,0.0798514196060587,0.09943152162887367,0.012878429629414285,0.020130273922633873,0.06909635712658434,0.013318535127287838,0.01870652845362175,0.021580281438795094,0.24348310528830444,0.001914806285130481
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,CENTRO UNION PARAISO,1601060059,111,Rio Napo,Hydro4,Hydro13,8.4526578,172,0.0633524385897711,0.27657473250958453,0.051461075851093795,0.02852676599432058,0.03486545630417004,0.005100055690232732,0.561547480972662,0.2040070498826901,0.04330715162782589,0.181648924138201,1,0.8018612822258538,0.368533636634276,0.5753712630575741,0.7127117454151134,0.951184073704685,0.8398713182489452,0.09146001532791856,0.8185039194297016,0.8650478160544468,0.7971851564238157,1,0,0,0,0,0,0.11964980544747082,0,8.955558043210567e-4,0.005280190768182593,0.025541365907828985,0.9999999999999034,0.09145359482659281,0.02237311077435278,0.12500922779659596,0.029559698016655783,0.041764571569069854,0.0012037611294666787,0.3873820418886025,0.3479604777929688,0.026635149990256946,0.3221459012293164
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,MAZAN,LEON ISLA,1601060025,85,Rio Napo,Hydro4,Hydro13,2.50223348,172,0.08252640238555797,0.1642718504820251,0.014918924876638057,0.024851688480731285,0.04621712016788533,0.012135216244236484,0.06467041701751654,0.04245492503204164,0.15844374764521454,0.018073171008570726,1,0.7526656617622569,0.37707894926966984,0.6429053715097891,0.7732896203984766,0.6739509280513271,0.7845625463984495,0.49009744504889574,0.6028090598727502,0.5422302209716979,0.784842779524034,1,0,0,0,0,0,0.11284046692607004,0,2.2388895108026418e-4,0.0011923011412025208,0.1399222654081066,0.9999999999999034,0.11269766208054724,0.008381726217765213,0.009580076007189514,0.02922197735109289,0.048866468832967386,0.006759523764068762,0.01432828792269766,0.07112303332222161,0.1360310710168002,0.04028227457124568
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,LAS AMAZONAS,AGUAS NEGRAS,1601050010,5,Rio Napo,Hydro4,Hydro13,3.29319637,172,0.13167296916429563,0.14864169465322305,6.817039002367843e-4,0,1,0.8682012801559477,0.0775695505325232,0.07342587426785321,0.1303703816602066,0.0444420457203297,1,0.6435077652889788,0.41186604327703075,0.9968827498134218,1,0.7063902619593717,0.39190885767104855,0.41236350595319954,0.6413040491112978,0.404033524246476,0.6698488475434081,1,0,0,0.8661437683158076,1,0.015566391597899475,0,0,0.019030560841822457,0,0.0699611327040533,0.9999999999998648,0.1710730227688966,0.006670497784890097,4.3579559716418155e-4,0,1,0.7450580982470003,0.015335262679003373,0.11862354495313494,0.10409137012241437,0.08635603954591539
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,LAS AMAZONAS,IRLANDA,1601050016,124,Rio Napo,Hydro4,Hydro13,3.84225661,172,0.1541854833701459,0.15399282580368615,0.018524918045306427,0.039943826648843744,0.03723633347459364,0.015601402183248557,0.08897267913093865,0.09531465834365471,0.11120358940890196,0.06398431613009722,1,0.600252750068563,0.42395598800383494,0.563021015506945,0.9218915630269496,0.4744518799368559,0.637094989635373,0.36462556713582983,0.6756008591527709,0.4093418744058864,0.6331972357023385,1,0,0,0,0,0,0.24124513618677043,0,0,0.03645034917390564,0.054969461410327596,0.9999999999999034,0.19742077872586514,0.006054308665639476,0.010548152256003723,0.035869197047701244,0.037831892760307455,0.009664186198120806,0.01563620176875743,0.15197952927056635,0.08543171937830427,0.11869663335592837
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,JUAN PABLO II,1601070087,38,Rio Napo,Hydro4,Hydro23,5.72180561,172,0.06152300205737881,0.20805679848306013,0.053582234478042,0.07866185977627672,0.02855427258536392,0.05232651920074332,0.22592901242453325,0.035712583894772165,0.3762345884355645,0.05842749401973063,1,0.8067800335660753,0.06553181760836285,0.8290720509057125,0.44131820299749525,0.9815464389062016,0.7939101286126924,0.09499479399751899,0.8564720741997164,0.8214058164890827,0.8033699468973189,1,0,0,0,0,0,0.29766536964980544,0,0.07836113287809246,0,0.06496390893947807,0.999999999999942,0.03430156133998081,0.002905009703148995,0.016559210651774684,0.08688873014023372,0.030759868290026474,0.043451961936910324,0.01105931566258791,0.07728265978177777,0.35609674929184876,0.09017325258761548
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,NUEVO ALMENDRA,1601070086,24,Rio Napo,Hydro4,Hydro23,2.13197095,172,0.07300897927915671,0.10868772205160974,0.004247719591639577,0.12936257954347768,0.03706250967829338,0.11111806760019335,0.036967637363567486,0.04243679046150443,0.1373014408885629,0.015306113578690708,1,0.7765608719810292,0.04730720688419371,0.8890997060935276,0.319366532705762,0.9495236485027191,0.703224308657682,0.4079635489421447,0.72298654107051,0.680598895777679,0.7986576487416789,1,0,0,0,0,0.015003750937734433,0,0,0,6.813149378300119e-4,0.5680177679067185,0.9999999999999614,0.042564789052801144,0.0021559930796536822,0.0011430431134491752,0.14204602955432058,0.03781451521588232,0.09748540094029616,0.002937400419545799,0.051400591512629004,0.1380094155930741,0.017630838652075112
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,PUERTO ARICA,1601070045,78,Rio Napo,Hydro4,Hydro23,3.98793325,172,0.03318948762359554,0.1503213956727811,0.013566487193613305,0.037631473342757744,0.027416114952011433,0.008789777229978389,0.08496670811580392,0.03494829993663686,0.20562255121735187,0.023825715831702517,1,0.8885627785292985,0.12090909390067152,0.6649552111763658,0.8820303063835694,0.6864386622171026,0.9026258011774678,0.23278311873221808,0.729081528324683,0.44253102855827126,0.9049015849117366,1,0.5,0,0,0,0,0.35019455252918286,0,0.03526250979514161,0.009708737864077669,0.3325930038867296,0.9999999999998648,0.016133820255934184,0.003129959959598287,0.003365425303562946,0.04508086564059934,0.03134971916562652,0.00774690974947672,0.007057158417289356,0.06022374609793075,0.23038267686213298,0.049778044385117175
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,HUIRIRIMA,1601070040,172,Rio Napo,Hydro4,Hydro23,4.88958569,172,0.06785485994208112,0.13396520373202025,0.04531270825779041,0.034393096483722914,0.04500701330728866,0.021023737467251655,0.10723399851994256,0.043040010583265335,0.25870979530940874,0.041388991524663576,1,0.7899281027622713,0.05497385592157379,0.5196426920478239,0.3928386674744259,0.8512190797510545,0.8084948279838233,0.1381947313174412,0.8300887604694371,0.6379177615018284,0.7983806323977384,1,0,0,0,9.154994049253868e-5,0,0.45622568093385213,0,2.2388895108026418e-4,0,0.31038312048861744,0.9999999999999034,0.03872687677772154,0.0023552356178510097,0.012744721113426734,0.04189686901158149,0.0615764842304467,0.02089940149927585,0.0074648987231600164,0.06982245668028013,0.250065987482543,0.06402808360676347
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,BANDEJA ISLA,1601070083,103,Rio Napo,Hydro4,Hydro35,1.41876741,172,0.21779979765279087,0.05579581136775181,0.008104594344004764,0.053202223486335395,0.04523928871475907,0.03436178866390286,0.010227459843777431,0.10967164370179153,0.1294220966385237,0.0813336152320962,1,0.4957273567577257,0.045769371561099725,0.7280908554679291,0.3167808337241685,0.3054396406381622,0.5243328782828506,0.45785081370877917,0.8121263689031624,0.5369704870858708,0.5144252434073358,1,0,0,0,0,0,0.24027237354085604,0,0.03738945483040412,0,0.05108273181565797,0.9999999999998648,0.16203215692878353,0.0010556455006712378,0.002020387639317648,0.06003821828665885,0.05503651411074927,0.038256126721882514,0.0011113355477729593,0.11276712662331649,0.11089137502893798,0.07407676210027729
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,VENCEDORES DE ZAPOTE,1601070061,90,Rio Napo,Hydro4,Hydro23,1.78513487,172,8.256776285119997e-4,0.15080400672977254,0.013224376372804773,0.03258942110845715,0.024655590568071272,0.002047071683724267,0.03251309784577735,0.02705725264299916,0.12607561822851904,0.0018971969662305924,1,0.9969901621441704,0.23175276850725185,0.5841410321930552,0.5795153381553797,0.4857574331190207,0.9882031868679887,0.5437804314858091,0.6790235389374989,0.46881544175512396,0.9933828123869941,1,0,0,0,2.7464982147761604e-4,0,0.4075875486381323,0,0.04780029105563641,0.00681314937830012,0.16490838423098278,0.9999999999998648,0.003045747241590805,0.005857316166293191,0.005514620297661534,0.03644999733965865,0.026482996638906763,0.0017386663455537658,0.005286298239044355,0.03176995054707148,0.17285548557789093,0.0052478466007814945
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,NUEVO SAN ROMAN,1601070072,140,Rio Napo,Hydro4,Hydro23,2.04607007,172,0.0028444344018849523,0.18753243477599135,0.02138572010928534,0.03041738104550335,0.026628623635805388,0.0013268473759277778,0.045034430955956384,0.023819533868009897,0.13828707683403163,0,1,0.989686322493725,0.26617593640304965,0.4823964746200479,0.5774499167150038,0.5437250160911448,0.9982793313766739,0.5142857400378534,0.6820879749283667,0.5408333102669027,1,1,0,0,0,0.015655039824224115,0,0.48735408560311283,0,0.019142505317362588,0,0.9072737368128817,0.9999999999999614,0.010986095069352627,0.00778780851641961,0.010643758345303001,0.036671764272123146,0.027907513057342816,0.0027092663579676543,0.007859824523044946,0.030921086923035742,0.19416712547985693,0.008871406043154936
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,NUEVA CHAMBIRA,1601070059,56,Rio Napo,Hydro4,Hydro23,1.83111843,172,0.010820517066281945,0.14014726125560106,0.009178528838336333,0.04480394113505569,0.027627594984392326,0.018223287585022434,0.03404856186098228,0.032372275684943205,0.1172677591453688,0.005541232612320056,1,0.9615728580313345,0.1651669641183464,0.7054856434769203,0.4617488856899448,0.625291480403934,0.9481419318873278,0.5108407319253349,0.6058360917234273,0.42068243716906834,0.9550767238259625,1,0,0,0,0,0,0.438715953307393,0,0.018023060561961266,0.004598875830352581,0.18767351471404775,0.999999999999942,9.0972861855272e-4,0.004032151380133053,0.00282077054862746,0.050159507875284524,0.029053687227075558,0.01482258016385264,0.0038613033035785707,0.039100384422955305,0.14915028212348302,0.008675202434169362
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,NAPO,MORON ISLA,1601070049,145,Rio Napo,Hydro4,Hydro23,1.39277103,172,0.022283610821135898,0.13384427538676377,0.024778776673159073,0.030608301008540194,0.03290981925765152,0.0070507080552478325,0.02514162703433134,0.04626464899163572,0.11952260291292191,0.021896313961361078,1,0.9231362695261415,0.13810388931376247,0.49683251121191857,0.817686290509309,0.46164367394894046,0.9392201404230294,0.5809662949342316,0.6282936345494309,0.5235890091941257,0.9144539743897563,1,0,0,0,0,9.377344336084021e-5,0.7149805447470817,0,0.006380835105787529,0.09862033725089422,0.13103831204886174,0.999999999999942,0.007998072666533535,0.0033083213852164468,0.006635461292455837,0.03820494823566297,0.04265302999228927,0.008027900120274913,0.0024693010583917573,0.05167474217291448,0.14799812398223927,0.01970992147732232
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,TORRES CAUSANA,HUMANDI,1601100015,173,Rio Napo,Hydro4,Hydro35,2.0623338,172,0.48951953857090363,0.04168596937514388,0.013167848631031842,0.044696650052038725,0.12384861097614262,0.09184618018150505,0.012138415860088153,0.1155339318963055,0.310325134944445,0.09722446632243215,1,0.2220607502760566,0.3664981489632043,0.6878118809821523,0.4265689448465692,0.027715962098758103,0.26410794920724034,0.2914384252271285,0.5462513550658755,0,0.26246373108837556,1,0,0,0,0,0,0.2529182879377432,0,0,1.7032873445750298e-4,0.2543031649083842,0.9999999999999034,0.42312630053792966,4.5612365404406924e-4,0.002380690212953928,0.049242238803559206,0.13186466929569443,0.08561477714161678,0.0011232577787271437,0.10856811895017951,0.251515322491265,0.0864300080874256
Cuenca Napo,14876,173,0.9998655733297487,MAYNAS,TORRES CAUSANA,SAMUNA BULA,1601100018,268,Rio Napo,Hydro4,Hydro35,2.46109098,172,0.440207531361333,0.05163124202407312,0.022116342398958638,0.02819046045679209,0.1840471168362059,0.13606150371839826,0.0192944388839737,0.08546320336835415,0.35551302017535424,0.07427242654771796,1,0.2582075854448407,0.30610040963807494,0.5746664485410852,0.42370479671147016,0.07163177756044231,0.2893392754417166,0.18514979608461302,0.6200731901023514,0.09830404844246754,0.297652061391081,1,0,0,0,0.015655039824224115,0,0.23151750972762647,0,0,1.7032873445750298e-4,0.07384786229872294,0.9999999999999034,0.37208779335727327,5.469709168643636e-4,0.004006756661559023,0.034456687037640626,0.19732811988864918,0.11779463550167346,0.0014816208991968558,0.07938730508727955,0.2806045754739717,0.06197362456371791
