province,district,village,village_id,population,river_name,hydro_name_ana,hydro_name_l6,hydro_name_l7,adef,lon,lat,degree,closeness,betweenness,eigen,d_stre,d_close,d_between,d_eigen,d_pop_grav_stre,d_pop_grav_close,d_pop_grav_between,d_pop_grav_eigen,d_adef_grav_stre,d_adef_grav_close,d_adef_grav_between,d_adef_grav_eigen,t_stre,t_close,t_between,t_eigen,t_pop_grav_stre,t_pop_grav_close,t_pop_grav_between,t_pop_grav_eigen,t_adef_grav_stre,t_adef_grav_close,t_adef_grav_between,t_adef_grav_eigen,size,order,edge_density
MAYNAS,SAN JUAN BAUTISTA,SAN ANTONIO,1601130023,310,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,6.35282533,-73.37879141170565,-4.024461516756483,1,1,1,0.9999999999999912,0.9746000393806753,0.9957342163048987,0,0.970212802002561,0.05672151692024524,0.26002004848012744,0,0.04919145959511033,0.6051492334034447,0.7846224848618873,0,0.5829898944932967,0.817302518852373,0.8578765281309532,0,0.8110025404792126,0.06433523790298074,0.33573178543006604,0,0.0563718141103472,0.26526294962464475,0.4235467849621421,0,0.24999534629330677,3001,78,0.9993339993339992
MAYNAS,SAN JUAN BAUTISTA,PARAISO,1601130035,110,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,6.4563245799999995,-73.3828191568612,-4.041461851968406,1,1,1,0.9999999999999737,0.9570969937528102,0.9826445951147744,0,0.9483381477749007,0.05655822578735801,0.25914959130049886,0,0.04902313155781727,0.561069573560594,0.773582157612045,0,0.5277354635471811,0.6693816300407336,0.7281716318775026,0,0.6580546197510286,0.06427825763191647,0.3354252952858059,0,0.05631315281137042,0.17116748610673166,0.28294687097846377,0,0.15857352860611543,3001,78,0.9993339993339992
MAYNAS,SAN JUAN BAUTISTA,QUISTOCOCHA,1601130017,1966,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,4.11545752,-73.32623358896528,-3.8229845939911113,1,1,1,0.9999999999999737,0.6778212154096271,0.5899746504596127,0,0.6321764303976452,0.060584475452702735,0.28014667702445756,0,0.053208513242226384,0.21752182816585966,0.3305815455547491,0,0.18999843976808303,0.9661766289914819,0.949449446584192,0,0.9682967402192252,0.06626820104806751,0.3460234815373248,0,0.058361087418496375,0.49222526910414915,0.5406116821523841,0,0.46513157760319634,3001,78,0.9993339993339992
MAYNAS,BELEN,PROGRESO,1601120017,374,Rio Amazonas,Cuenca Itaya,Hydro2,Hydro21,2.96348952,-73.22914699889397,-3.7254419991869225,1,1,1,0.9999999999999737,0.4347118331136278,0.23774508163656433,0,0.3781036427356909,0.05973825314255426,0.2757674122372782,0,0.052334027885683074,0.10087271353652075,0.15795616110441585,0,0.08343059981142388,0.7307920559389516,0.7450093767873115,0,0.7308225411443589,0.06447118113926058,0.33646217476557944,0,0.056512897330180493,0.08634060148289172,0.14489352611983444,0,0.07934375545238859,3001,78,0.9993339993339992
MAYNAS,BELEN,ISLA IQUITOS,1601120011,531,Rio Amazonas,Cuenca Itaya,Hydro2,Hydro21,2.14169075,-73.23149499919039,-3.733261999353965,1,1,1,0.9999999999999825,0.47874991315142584,0.2598875192070383,0,0.4133553086790882,0.062304552080227324,0.28865392732610107,0,0.05503147591739063,0.07812449546926363,0.11991553840858511,0,0.06373599892541802,0.8540136643185426,0.8440375867546291,0,0.8551066487968276,0.06546409414355073,0.34176308051538634,0,0.05753756046635636,0.10086060696882528,0.1665891634041725,0,0.09197928490799606,3001,78,0.9993339993339992
MAYNAS,SAN JUAN BAUTISTA,NUEVO PIURA,1601130053,3,Rio Itaya,Cuenca Itaya,Hydro2,Hydro27,4.17070395,-73.40124023208541,-4.164664095801338,1,1,1,0.9999999999999737,0.7444985710157667,0.6955727574106368,0,0.6975994247484713,0.05647546557877115,0.258707862918029,0,0.048938082511957644,0.27805987795272596,0.40747653334628964,0,0.2419793335684775,0.30564087398057227,0.3404999957265824,0,0.27261750778479976,0.06426022964545273,0.33532828734568015,0,0.05629457246157556,0.04486511645305745,0.07505336017642839,0,0.039773769670008355,3001,78,0.9993339993339992
MAYNAS,BELEN,CABO LOPEZ,1601120052,576,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,2.01311243,-73.2624112318812,-3.775964095884233,1,1,1,0.9999999999999649,0.6460712090088939,0.40679182658413193,0,0.5637684482706031,0.06054079793169523,0.27986779501408116,0,0.05320234766548479,0.09019689344436985,0.14290313494907664,0,0.07408865152543008,0.8879143161067419,0.8764120994153323,0,0.8886581641332699,0.06520128764813722,0.3403641922866412,0,0.05727332716477362,0.10198301171743908,0.16935888727623918,0,0.0939497502224988,3001,78,0.9993339993339992
MAYNAS,BELEN,5 DE DICIEMBRE,1601120076,43,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,4.59777054,-73.31983299873174,-3.884625999989243,1,1,1,0.9999999999999912,0.7902989725489087,0.7534467176853721,0,0.7596100823759968,0.056540159377346,0.2590531845379559,0,0.049004938063937846,0.2999543847597538,0.44197910420866793,0,0.2709608627898641,0.6111534376577146,0.6546246625690731,0,0.6081618141962438,0.06426789884157248,0.33536955721885786,0,0.05630248749901002,0.10286117612688131,0.17202319951165837,0,0.09496268416984777,3001,78,0.9993339993339992
MAYNAS,BELEN,BELEN,1601120001,57824,Rio Itaya,Cuenca Itaya,Hydro2,Hydro21,1.97469052,-73.24829599908573,-3.761732998675949,1,1,1,0.9999999999999649,0.6353537371200156,0.3546640373275034,1,0.5452586736140455,0.6893329771303884,0.9095455761763988,0.5,0.7238903957508359,0.1080525021934602,0.159889678362642,1,0.08622284063166555,0.9086040084691389,0.8865218632512899,1,0.9100574644128461,0.7338747372868974,0.9359326028509075,0,0.7666457129071722,0.1569860959617046,0.22953285613340368,1,0.1400374729123558,3001,78,0.9993339993339992
MAYNAS,IQUITOS,IQUITOS,1601010001,155029,Rio Amazonas,Cuenca Itaya,Hydro2,Hydro21,2.02350022,-73.24436036384898,-3.749265391085499,1,1,1,0.9999999999999737,0.5759472682736568,0.3173346769472538,0,0.49466563454369467,1,1,1,1,0.07972469619452069,0.12941438922284307,0,0.06501665763438856,0.9066546289735633,0.8851638673687275,0,0.9081279134716004,1,1,1,1,0.16464238195477443,0.23613803152198864,0,0.1466124411906129,3001,78,0.9993339993339992
MAYNAS,SAN JUAN BAUTISTA,26 DE ABRIL,1601130055,209,Rio Itaya,Cuenca Itaya,Hydro2,Hydro27,6.09746591,-73.48379399921737,-4.219972000516357,1,1,1,0.9999999999999825,0.5900468540234871,0.4790319777640251,0,0.5133215232980911,0.056578760807272595,0.25925917092291256,0,0.049043230958888115,0.41609967876946313,0.505532097797195,0,0.35954328848576017,0.8916359585954715,0.9371009471176297,0,0.8788164245521158,0.06431667146564551,0.33563195583011435,0,0.056351837743977416,0.8212219625327929,0.6291984057974644,0.5,0.8048904626931952,3001,78,0.9993339993339992
MAYNAS,IQUITOS,LAGUNAS,1601010015,91,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.61784373,-73.5832391631032,-3.8587120782014575,1,1,1,0.9999999999999528,0.6943924938202745,0.7325033010267544,0,0.6203629972184502,0.03599190103582044,0.0836220902482698,0,0.03305644996387394,0.05356202620265212,0.11710733901709629,1,0.043138277749740876,0.29151487648381924,0.36924492924254965,0,0.26655595521617875,0.048621858688184694,0.14761046811981293,0,0.04433119134701707,0.035176616789229447,0.09456761048385363,0,0.028173541167996304,3482,84,0.9988525530694204
MAYNAS,IQUITOS,TARAPOTO,1601010011,193,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,3.61688647,-73.40630072604003,-3.80451101204826,1,1,1,0.9999999999999623,0.8774046624730967,0.9224476132292521,0,0.8474567609025082,0.04170754171877881,0.09834303807085887,0,0.039841414687839076,0.13038274209494144,0.27831901291303734,0,0.10864771025673181,0.5882202650090365,0.6903448336304449,0,0.5775296925413422,0.04963207911898084,0.1506584068367011,0,0.04546864729247301,0.05894459323637455,0.15793343868411722,0,0.04962321048247013,3482,84,0.9988525530694204
MAYNAS,IQUITOS,LIBERTAD,1601010012,296,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.34461451,-73.45958600023012,-3.818574000211236,1,1,1,0.9999999999999623,0.8159411045181932,0.8860007304494109,0,0.7715172263549825,0.04205367901751259,0.09983300646362522,0,0.04024447598313495,0.06499320203946098,0.14353251337084905,0,0.053690857465289454,0.3358374345614698,0.44188876633014634,0,0.3241805770370518,0.04929341370426571,0.14964728001513486,0,0.04508503817981483,0.03521560778120855,0.0946983067161699,0,0.028333199657015303,3482,84,0.9988525530694204
MAYNAS,IQUITOS,AYACUCHO,1601010013,52,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,2.73592588,-73.51930899988332,-3.8308689986575777,1,1,1,0.9999999999999811,0.7608288963768363,0.8273906535490527,0,0.7007245758313035,0.03560935590165856,0.08271634750596005,0,0.032614680227119365,0.063137965228857,0.13966019239420643,0,0.05169487521095283,0.13927855633977235,0.1854787764467476,0,0.12526169819469918,0.04848217661748282,0.14718199003748136,0,0.0441748973223919,0.03131500078637756,0.084161025248766,0,0.024786583981304205,3482,84,0.9988525530694204
MAYNAS,IQUITOS,YARINA,1601010014,97,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,1.47206491,-73.56200973168131,-3.8369297211275097,1,1,1,0.9999999999999623,0.723302686165711,0.7781400815204619,0,0.6536823812660744,0.036186736765845814,0.0840752280084908,0,0.033292538379092206,0.03147709046526174,0.06939386310197942,0,0.025299179893323042,0.24155786223043102,0.31005607137964564,0,0.21873747150322798,0.04860467308090878,0.14755783170222192,0,0.044312036065251116,0.028227860531541825,0.07576479115015176,0,0.022123538194939174,3482,84,0.9988525530694204
MAYNAS,IQUITOS,FRAY MARTIN,1601010003,125,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.51372334,-73.31649899991478,-3.7150939977743063,1,1,1,0.9999999999999811,0.9846279523098324,0.9563125544567858,0,0.9839833976371373,0.04230459417338942,0.10282225889668314,0,0.04069751191082706,0.29723456448926694,0.5868797323065753,0,0.2609453717750948,0.6539613145793425,0.7559320347037071,0,0.6422863847286011,0.04940436760110958,0.1499776564081312,0,0.0452149702092971,0.08980462884089536,0.23774304463408955,0,0.07736635368181742,3482,84,0.9988525530694204
MAYNAS,IQUITOS,SAN JOSE DE LUPUNA,1601010005,420,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.68542035,-73.32383999974304,-3.745286000283534,1,1,1,0.9999999999999811,0.9659427688473868,0.9473739554765139,0,0.9615769685321524,0.07138989923053563,0.20132615690227793,0,0.07587686836490082,0.31740470457168246,0.5881825892639254,0,0.27263189136550275,0.8281162801257076,0.8793613731252962,0,0.8251518330435813,0.05598948046236481,0.1701696896913791,0,0.05266751785994069,0.1382150000267137,0.35380450214443965,0,0.12229521247889474,3482,84,0.9988525530694204
MAYNAS,IQUITOS,TRES UNIDOS,1601010006,52,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,6.07641636,-73.36665299977501,-3.741958998936364,1,1,1,0.9999999999999811,0.9638474713238887,0.984443354906089,0,0.9508355255351066,0.03723966169334922,0.08645938466873115,0,0.03458032875377017,0.27828419641366337,0.5631832574295095,0,0.2371804377054513,0.5776194896867702,0.685406663906262,0,0.5652249924220317,0.04872044225152057,0.14791164553425123,0,0.04444348401659767,0.08353733244797229,0.22230208815165886,0,0.07140072361152762,3482,84,0.9988525530694204
MAYNAS,IQUITOS,SAN PABLO DE CUYAMA,1601010007,198,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.70043976,-73.37702499943897,-3.766259999837667,1,1,1,0.9999999999999811,0.9405041508150493,0.9671275245917811,0,0.9223779798282536,0.04438765322456141,0.10962546772031986,0,0.0430762980132757,0.25031338895564853,0.506772822922385,0,0.21115133392180205,0.7935930717167814,0.8574918613051168,0,0.7874025857237262,0.05127850528885309,0.15543676238550116,0,0.047330406144026706,0.12456793878995227,0.3222250946700248,0,0.10923401266619814,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,NUEVA PRIMAVERA,1601080052,45,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,6.00500797,-73.40736699859674,-3.70086399888224,1,1,1,0.9999999999999623,0.9268469100233157,0.9954513192791754,0,0.9067504189904865,0.03598972790369516,0.08360503083647472,0,0.033083547950672546,0.22801847323462274,0.4777851705674765,0,0.1947542603374833,0.3152340067315853,0.453491622680607,0,0.2830144670479744,0.04850993711546228,0.14726726163540163,0,0.044206248506507596,0.05581542952104911,0.15006799861510015,0,0.04598605654616157,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,PORVENIR,1601130010,73,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,1.21568864,-73.55721751660212,-3.900822431979267,0,0,0,3.770573982295734e-14,0.6390321625965262,0.6968668267127264,0,0.5800267467956823,5.64342932998929e-4,0.0010277280774346055,0,6.816441626882175e-4,7.976751756111754e-4,0.002748329919150907,0,0.0028100013885593595,0.04145700969819329,0.08281657770459243,0,0.056219750753763294,5.9732432827647e-5,1.9664140522456552e-4,0,6.81523521539662e-5,1.7152600504630408e-4,4.5611617452047366e-4,0,1.5131647690908538e-4,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,LLANCHAMA,1601130006,226,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,4.69101273,-73.40959153970833,-3.857517738875846,1,1,1,0.9999999999999811,0.7927948639429098,0.8351646118319199,0,0.7581387120912987,0.041538589574824876,0.09777158354038033,0,0.03962137130634404,0.1422961607137432,0.2972207128033486,0,0.11817248230765083,0.9260891634751525,0.9595030003547792,0.5,0.9200171556124365,0.05503667899951576,0.16562198028476516,0,0.05155411347778926,0.1781674980129061,0.418691432176179,0,0.1580925567730084,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,NINA RUMI,1601130005,636,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,6.64709019,-73.38688159064957,-3.844823212252332,1,1,1,0.9999999999999811,0.8217798695107935,0.8531877326725108,0,0.7927852842038219,0.058063561355185776,0.15759224773989752,0,0.05921367569215787,0.2338680457745389,0.45695005660319177,0,0.19400267065386173,0.9281426011896444,0.9580801866549804,0,0.923239313422017,0.06748381681395271,0.22599426465345218,0,0.06560919532264359,0.2413490435597204,0.5456496397295101,0,0.21527129569895215,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,PUERTO ALMENDRA,1601130004,227,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.81751621,-73.37809281580141,-3.831331993870824,1,1,1,0.9999999999999906,0.8480442846359001,0.8737482868239042,0,0.821988453324893,0.044499606860291724,0.10965202982949361,0,0.0430769055353573,0.2251376549128986,0.4365254788316073,0,0.1870516930376653,0.9629276063533474,0.9803830465303661,0,0.9591193659847917,0.05843187746027775,0.18029194494826487,0,0.05534214736804755,0.2865069896991831,0.5820966587033738,0,0.25566215580232166,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,SANTO TOMAS,1601130015,1188,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.1075308,-73.3407353296835,-3.8051798055245496,1,1,1,0.9999999999999623,0.8839500133453984,0.8904937281417922,0,0.8689868618520282,0.12082048221209084,0.2906755608556412,0,0.13454214580039273,0.21598831525788292,0.43389579616458473,0,0.18195976864552274,0.9849962457736366,0.9908724873971597,0,0.9834322075320548,0.14076398527348732,0.4024833735807759,0,0.1481568689497054,0.28244133661247783,0.5842040565039618,0,0.25386262256582126,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,ZUNGARO COCHA,1601130018,841,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,5.45502408,-73.35518329653542,-3.8295789852208304,1,1,1,0.9999999999999811,0.842861419423043,0.8620594970230924,0,0.8222926329142086,0.0771032619089775,0.20990466520304696,0,0.08208749557791663,0.20380833142597238,0.4116670789132185,0,0.17072597529114045,0.976651639735086,0.9882277393196217,0,0.9737634525314863,0.09495403150283002,0.3296785820324971,0,0.0967509143692301,0.2880266693085792,0.5873204429311629,0,0.257831966464221,3482,84,0.9988525530694204
MAYNAS,SAN JUAN BAUTISTA,NUEVA ESPERANZA,1601130027,115,Rio Nanay,Cuenca Nanay,Hydro2,Hydro20,4.65406289,-73.41361499889717,-3.9060610000799256,1,1,1,0.9999999999999623,0.6936458613844642,0.7447285405086439,0,0.6591897610906162,0.03737254992229188,0.08676626805803031,0,0.03472159208335159,0.10519863174813954,0.22919841014350636,0,0.08786581460641925,0.22677250056291645,0.31105207353395975,0,0.2295883442316112,0.04867527022368289,0.14777377992740928,0,0.04439182431570893,0.04339911753598151,0.11677223334463156,0,0.03553163561770606,3482,84,0.9988525530694204
MAYNAS,ALTO NANAY,MIRAFLORES,1601020036,68,Rio Pintoyacu,Cuenca Nanay,Hydro2,Hydro20,0.61519184,-73.70018447257851,-3.7782828061130327,1,1,1,0.9999999999999246,0.5930222787667533,0.6285230694078198,0,0.5125612231028099,0.035374096320619657,0.08215653393004095,0,0.03233479933842495,0.009673138494586345,0.020396743535836988,0,0.007416549903975211,0.5205549007083025,0.6009095787059024,0,0.49303028763027607,0.04867185595933512,0.1477634479840427,0,0.04438709860936438,0.0261080009062879,0.06999862388371765,0,0.02031584261908541,3482,84,0.9988525530694204
MAYNAS,ALTO NANAY,NUEVA ESPERANZA,1601020040,4,Rio Pintoyacu,Cuenca Nanay,Hydro2,Hydro20,0.74094551,-73.66018070784617,-3.795824591699272,1,1,1,0.9999999999999528,0.6339352560752836,0.6793420502157108,0,0.5541068066020182,0.03465820370590443,0.08042528249103936,0,0.031497655988662464,0.012425632526351238,0.026635880876876662,0,0.00970213664224448,0.3586600829687973,0.4488243323679393,0,0.34137544617703913,0.04840994711751212,0.14695978788380082,0,0.04409429418682268,0.02555107734284215,0.06848437980485016,0,0.019822681225873204,3482,84,0.9988525530694204
MAYNAS,ALTO NANAY,VILLA FLOR,1601020003,124,Rio Chambira,Cuenca Nanay,Hydro2,Hydro20,0.89259795,-73.81031394221678,-3.4314770569171293,1,1,1,0.9999999999999528,0.318616474799503,0.3660228236143666,0,0.281925595129621,0.03548264736278416,0.08241292839606183,0,0.032472556836099925,0.008840017780654356,0.018501577218260512,0,0.006902071152090912,0,0,0,0,0.04852763356309696,0.14732161493413423,0,0.0442256283745248,0.023544348436580403,0.0630204498140594,0,0.0180435531206055,3482,84,0.9988525530694204
MAYNAS,ALTO NANAY,BUENA VISTA,1601020005,72,Rio Chambira,Cuenca Nanay,Hydro2,Hydro20,1.10805889,-73.75309941614377,-3.5113783426244836,1,1,1,0.9999999999999811,0.40934183786695794,0.4684726152208312,0,0.36091847983327907,0.03521008259141021,0.0817621097988573,0,0.03214843624622096,0.01311212046401473,0.02816434161679333,0,0.010447170702729965,0.09852114237690879,0.12885438114469502,0,0.08444195728225934,0.048497895407345115,0.1472302915020277,0,0.04419241495241328,0.02485595247283842,0.06659377990522129,0,0.0191828775945495,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,SAN LUIS DE VISTA ALEGRE,1601080012,218,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.86014808,-73.3878769987773,-3.5264149976233066,1,1,1,0.9999999999999811,0.8024203470497986,0.7979340973386395,0,0.777395799932546,0.03841203381525392,0.08912624002092805,0,0.035878994138481744,0.1489881215547506,0.3008576088292603,0,0.12362625103018976,0.20702919691423902,0.21492719087588263,0,0.1201418058427099,0.04869110444450345,0.14782269670038534,0,0.0444051872109442,0.04170376234781204,0.11155684490873025,0,0.0331221399909558,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,UNION FAMILIAR,1601080014,54,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.8731809,-73.38113299784585,-3.545461999751742,1,1,1,0.9999999999999528,0.8366116778643454,0.8321421782247562,0,0.8144056825170719,0.03561755290213706,0.08273674653899145,0,0.032619717953340725,0.14949140241942924,0.31236477516699107,0,0.1254406741716941,0.23048488833408157,0.2593233478978722,0,0.14324513009479947,0.048476305979678086,0.14716396773529417,0,0.044167646318068535,0.041078119269999304,0.11039506060643624,0,0.032709482009337584,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,SAN JUAN DE POLIS,1601080023,216,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,4.21171538,-73.40534799777987,-3.612558998808496,1,1,1,0.9999999999999435,0.8960433148230627,0.9361651340804519,0,0.8757656362074825,0.03932943743564309,0.0910220236834204,0,0.03703031219051862,0.16075175630707106,0.34165543705616763,0,0.13700092112750242,0.23158249046139726,0.30213613054198185,0,0.16532627588591622,0.04872041267224814,0.14791198919036802,0,0.04444015184210455,0.04220127513180893,0.11356509165272473,0,0.03379762522177585,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,8 DE SETIEMBRE,1601080024,62,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,5.00174767,-73.42440699896034,-3.625946000332211,1,1,1,0.9999999999999906,0.8783360029984238,0.9423766668584596,0,0.8547342388649055,0.03596646909580828,0.08355497736497842,0,0.03304440670037455,0.17538876546845278,0.3736254680711699,0,0.14903033593605958,0.18389786364183544,0.24934382287604176,0,0.12694621711759016,0.048484638807521505,0.1471895676623069,0,0.04417734572828155,0.04311043923264154,0.11605523828895067,0,0.03457035920377724,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,NUEVO PARAISO,1601080030,57,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,4.20428765,-73.4645589987873,-3.6366859999178778,1,1,1,0.9999999999999623,0.8164139312830675,0.9181304798292289,0,0.7855493196403984,0.03572261925569556,0.08298071153129276,0,0.03275909285672104,0.12008394449269288,0.26252515950860855,0,0.10168576539889765,0.13220638631300433,0.20756097125270245,0,0.09377485006246165,0.048473615255764525,0.14715567812590888,0,0.04416522939500187,0.03726103953956435,0.10028066702985264,0,0.029697158014772285,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,FLOR DE AGOSTO,1601080040,41,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.0165968,-73.34554199915617,-3.63321199979971,1,1,1,0.9999999999999435,0.979137168138335,0.9559339055795858,0,0.9744728255091729,0.03578825776004782,0.08313592426953309,0,0.03283439730324156,0.36157868959280837,0.6481282850074013,0,0.31769173980102894,0.40894634130631285,0.5313847459983081,0,0.3399455805329824,0.04849879703443936,0.14723306044854104,0,0.04419343059521662,0.0688229802800557,0.18308618437104823,0,0.05654614338148355,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,NUEVO SAN ANTONIO,1601080043,61,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.33737525,-73.33346299923566,-3.646221999661848,1,1,1,0.9999999999999811,0.993314447615586,0.9596914023265284,0,0.9918008718702646,0.03654886473757697,0.08490135721634177,0,0.033740191660820505,0.39669054494093575,0.7051398655767,0,0.3514832323911983,0.48872835100636575,0.6275102384892842,0,0.43244549361078044,0.048597814689030724,0.1475368004055414,0,0.04430457139580775,0.08042315520465274,0.2127050320033909,0,0.06691209617717378,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,PROGRESO II ZONA,1601080045,38,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.93673004,-73.32527799966209,-3.670300999884856,1,1,1,0.9999999999999528,1,0.9665748062540461,0,1,0.03605718552059334,0.08375978300815343,0,0.033166811052766434,0.399983571438576,0.7469035958410629,0,0.3562755832834059,0.49628828292477767,0.6407000061798961,0,0.45263755091364916,0.048537096826266564,0.14735062065620566,0,0.044236847619631633,0.08310256785383877,0.22095552868148807,0,0.06980059251987752,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,FRAY MARTIN,1601080051,53,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.18329126,-73.38178599984013,-3.690909997755016,1,1,1,0.9999999999999906,0.9601978299957334,1,0,0.9468249821558492,0.03640752352833509,0.08457113837172954,0,0.03358428604534731,0.26477505502462323,0.546560523799375,0,0.22798769033162333,0.3543082373005227,0.4967747200617659,0,0.3170681859620506,0.04853689651720443,0.14735002315334475,0,0.04423637762279629,0.06015594046232748,0.16166242125048375,0,0.049688971707715954,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,MOMONCILLO,1601080049,140,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,7.79185649,-73.2701219998736,-3.6734229992455303,1,1,1,0.9999999999999811,0.9620721248726516,0.8849699750822164,0,0.9677566775217764,0.04036895430332525,0.094171033857570155,0,0.038289043055687554,0.5519148183084917,0.8658565658031372,0,0.5161943689043377,0.9045799565082748,0.9338011087783815,0,0.9049998770128937,0.05171409006020958,0.15663881673632898,0,0.04783408769631576,0.28490130110486966,0.6144205860439406,0,0.2681638832250454,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,SANTA ROSA,1601080048,57,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,7.328683020000001,-73.30791791176746,-3.6513126051155465,1,1,1,0.9999999999999528,0.9905466006437743,0.9351899292555106,0,0.9930406043682061,0.03657412083697651,0.08495804093581416,0,0.03377133605497891,0.4867985597727567,0.815547328867226,0,0.44072775863533625,0.5569608635073677,0.7046657870970081,0,0.5118049128815112,0.04864170785151558,0.14767112592992335,0,0.04435428972314279,0.09652307036408103,0.2547878786708666,0,0.081744880317501,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,ROCA FUERTE,1601080033,49,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,6.04054436,-73.33913510187826,-3.616030421662159,1,1,1,0.9999999999999623,0.9601987498274431,0.9301197660398071,0,0.9552865888213092,0.035914410061497044,0.0834338783127917,0,0.03297960741826225,0.3624260844834925,0.6376223099863578,0,0.3179861785988773,0.4172933362607722,0.5422774329780369,0,0.3438240323805136,0.04852074794197322,0.14730048112980434,0,0.04421782336623674,0.07181033431178847,0.18947351174120636,0,0.05896166148030784,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,HIPOLITO UNANUE,1601080027,60,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,5.90296056,-73.34869213113635,-3.607077075768375,1,1,1,0.9999999999999623,0.9433570307337557,0.9235235177748774,0,0.9353378895172413,0.0360957439534357,0.08385737564033242,0,0.03319574223491013,0.3083584457133697,0.5805126604136036,0,0.26904694313042393,0.3734335933878559,0.48871412818342014,0,0.2982055323609718,0.048530002994368354,0.14732889413410738,0,0.0442281507384999,0.0641076761266882,0.170561242783682,0,0.052429747930017895,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,ALFONSO UGARTE I ZONA,1601080009,25,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.91990681,-73.34708999914413,-3.5223010000367876,1,1,1,0.9999999999999528,0.7778336394421996,0.7721219631311903,0,0.7610375178398034,0.03504081748801073,0.08135465150355828,0,0.031948357390197274,0.12652102608933785,0.27198535684332525,0,0.10813114056837889,0.2166548431003036,0.2871389878143119,0,0.15153149713882672,0.048437466925543855,0.14704450000572178,0,0.044124858809584735,0.0396774284328805,0.10678035325043571,0,0.031730919549940555,3482,84,0.9988525530694204
MAYNAS,PUNCHANA,PUERTO ALICIA,1601080011,89,Rio Momon,Cuenca Nanay,Hydro2,Hydro20,3.82944704,-73.37714899923395,-3.528199000606272,1,1,1,0.9999999999999528,0.8069662910419675,0.799002055446813,0,0.7840861502086817,0.03621789915314573,0.08415460640306315,0,0.03331208129214437,0.14860964502439736,0.30176106289780225,0,0.12378343239997966,0.20859665291160615,0.22446176937610912,0,0.12487102673665988,0.048522551153875416,0.14730608986786092,0,0.04421837760708998,0.041291948331473975,0.11053577348413744,0,0.03281513127720241,3482,84,0.9988525530694204
