id_loc,nrohab,village,district,province,RiverName,HydroNameL6,HydroNameL7,HydroNameANA
1604030026,41,28 DE JULIO,YAVARI,MARISCAL RAMON CASTILLA,Qda Gamboa,Hydro1,Hydro74,Intercuenca 4977
1604030036,55,PARINARI,YAVARI,MARISCAL RAMON CASTILLA,Rio Yavari,Hydro1,Hydro10,Cuenca Yavari
1604040038,136,SAN ALBERTO DE MOROYA,SAN PABLO,MARISCAL RAMON CASTILLA,Qda Morona,Hydro15,Hydro5,Intercuenca 4977
1604040009,86,VERBENA,SAN PABLO,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604040027,231,ALFARO,SAN PABLO,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604040001,2554,SAN PABLO DE LORETO,SAN PABLO,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604040004,198,CAJOCUMA,SAN PABLO,MARISCAL RAMON CASTILLA,Qda Cajucomal,Hydro15,Hydro5,Intercuenca 4977
1605010028,44,FRANCISCO BOLOGNESI,REQUENA,REQUENA,Qda Yarina,Hydro9,Hydro34,Cuenca Tapiche
1605010001,22055,REQUENA,REQUENA,REQUENA,Qda Camana,Hydro9,Hydro34,Cuenca Tapiche
1605010031,34,CONCORDANCIA,REQUENA,REQUENA,Qda Aleman,Hydro9,Hydro34,Cuenca Tapiche
1605010030,265,VILLA MONTE SINAI,REQUENA,REQUENA,Qda Aleman,Hydro9,Hydro34,Cuenca Tapiche
1605090004,69,PUERTO ARCE,TAPICHE,REQUENA,Qda Sacarita Iberia,Hydro8,Hydro76,Intercuenca 49913
1605100013,62,NUEVO AUCUYACU,JENARO HERRERA,REQUENA,Qda Aucayacu,Hydro5,Hydro28,Intercuenca 49911
1605110016,272,PUERTO ALEGRE,YAQUERANA,REQUENA,Rio Yaquerana,Hydro1,Hydro30,Cuenca Yavari
1605110014,297,BUENAS LOMAS ANTIGUA,YAQUERANA,REQUENA,Qda Chobayacu,Hydro1,Hydro30,Cuenca Yavari
1605110009,101,BUEN PERU,YAQUERANA,REQUENA,Rio Galvez,Hydro1,Hydro31,Cuenca Yavari
1605110004,45,NUEVO PAUJIL,YAQUERANA,REQUENA,Rio Galvez,Hydro1,Hydro31,Cuenca Yavari
1606050057,320,MIGUEL GRAU,SARAYACU,UCAYALI,Rio Ucayali,Hydro8,Hydro76,Intercuenca 49913
1606050028,232,CHICLAYO,SARAYACU,UCAYALI,Rio Ucayali,Hydro8,Hydro76,Intercuenca 49913
1606050049,293,NUEVO DOS DE MAYO,SARAYACU,UCAYALI,Rio Ucayali,Hydro8,Hydro76,Intercuenca 49913
1606050020,51,7 DE JUNIO,SARAYACU,UCAYALI,Qda Paynaco,Hydro8,Hydro39,Intercuenca 49913
1606050066,259,SARAYACU,SARAYACU,UCAYALI,Qda Sarayacu,Hydro8,Hydro76,Intercuenca 49913
1607010052,98,NUEVO PROGRESO,BARRANCA,DATEM DEL MARA_ON,Rio Potro,Hydro13,Hydro58,Cuenca Potro
1607010048,192,COPAL,BARRANCA,DATEM DEL MARA_ON,Rio Aichiyacu,Hydro13,Hydro58,Cuenca Potro
1607010040,46,BUENA VISTA,BARRANCA,DATEM DEL MARA_ON,Rio Aichiyacu,Hydro13,Hydro58,Cuenca Potro
1607010054,62,NUEVO PONGO,BARRANCA,DATEM DEL MARA_ON,Rio Aichiyacu,Hydro13,Hydro58,Cuenca Potro
1607010053,53,HACHAPOZA,BARRANCA,DATEM DEL MARA_ON,Rio Aichiyacu,Hydro13,Hydro58,Cuenca Potro
1607010005,114,SAN JUAN DE SABALO,BARRANCA,DATEM DEL MARA_ON,Qda Sabaloyacu,Hydro13,Hydro55,Intercuenca 49871
1607010006,164,SANTA ROSA DE SABALO,BARRANCA,DATEM DEL MARA_ON,Qda Sabaloyacu,Hydro13,Hydro55,Intercuenca 49871
1607010076,24,SAN MIGUEL,BARRANCA,DATEM DEL MARA_ON,Rio Marañon,Hydro13,Hydro55,Intercuenca 49871
1607020006,80,BOCA DE CAHUAPANAS,CAHUAPANAS,DATEM DEL MARA_ON,Rio Marañon,Hydro13,Hydro57,Cuenca Carhuapanas
1607010026,50,URUGUAY,BARRANCA,DATEM DEL MARA_ON,Rio Marañon,Hydro13,Hydro55,Intercuenca 49871
1607040072,63,SAN FRANSISCO,MORONA,DATEM DEL MARA_ON,Rio Marañon,Hydro13,Hydro59,Intercuenca 49875
1607020023,65,NUEVO PROGRESO,CAHUAPANAS,DATEM DEL MARA_ON,Qda Huanyuyacu,Hydro13,Hydro57,Cuenca Carhuapanas
1607020016,133,INCHIYACU,CAHUAPANAS,DATEM DEL MARA_ON,Rio Cahuapanas,Hydro13,Hydro57,Cuenca Carhuapanas
1607020049,92,CHOPILOMA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Cahuapanas,Hydro13,Hydro57,Cuenca Carhuapanas
1607020035,221,SAN RAMON,CAHUAPANAS,DATEM DEL MARA_ON,Rio Pumiyacu,Hydro13,Hydro57,Cuenca Carhuapanas
1607020032,99,28 DE JULIO DEL SILLAY,CAHUAPANAS,DATEM DEL MARA_ON,Rio Pumiyacu,Hydro13,Hydro57,Cuenca Carhuapanas
1607030008,77,CHORROS,MANSERICHE,DATEM DEL MARA_ON,Rio Sarameriza,Hydro13,Hydro66,Intercuenca 49877
1607030010,193,JERUSALEN,MANSERICHE,DATEM DEL MARA_ON,Rio Sarameriza,Hydro13,Hydro66,Intercuenca 49877
1607030029,93,ATLANTIDA,MANSERICHE,DATEM DEL MARA_ON,Qda Chote,Hydro13,Hydro66,Intercuenca 49877
1607030020,275,FELIX FLORES,MANSERICHE,DATEM DEL MARA_ON,Qda Chote,Hydro13,Hydro66,Intercuenca 49877
1607030019,89,CHOTE,MANSERICHE,DATEM DEL MARA_ON,Qda Chote,Hydro13,Hydro66,Intercuenca 49877
1607030017,93,YANAYACU,MANSERICHE,DATEM DEL MARA_ON,Qda Chote,Hydro13,Hydro66,Intercuenca 49877
1607030035,252,"NAPURUKA",MANSERICHE,DATEM DEL MARA_ON,Qda Nampatque,Hydro13,Hydro67,Intercuenca 49877
1607030015,159,SINCHI ROCA,MANSERICHE,DATEM DEL MARA_ON,Rio Rojo,Hydro13,Hydro67,Intercuenca 49877
1607030014,187,PIJUAYAL,MANSERICHE,DATEM DEL MARA_ON,Rio Rojo,Hydro13,Hydro67,Intercuenca 49877
1607030013,177,SANTA ROSA,MANSERICHE,DATEM DEL MARA_ON,Rio Rojo,Hydro13,Hydro67,Intercuenca 49877
1607030036,735,SACHAPAPA,MANSERICHE,DATEM DEL MARA_ON,Qda Cugtsejap,Hydro13,Hydro67,Intercuenca 49877
1607030042,39,TUPAC AMARU,MANSERICHE,DATEM DEL MARA_ON,Qda Cugtsejap,Hydro13,Hydro67,Intercuenca 49877
1607030003,241,AJACHIN,MANSERICHE,DATEM DEL MARA_ON,Rio Cangaza,Hydro13,Hydro66,Intercuenca 49877
1607030004,263,CHAPIS,MANSERICHE,DATEM DEL MARA_ON,Rio Cangaza,Hydro13,Hydro66,Intercuenca 49877
1607030037,240,SOLEDAD,MANSERICHE,DATEM DEL MARA_ON,Qda Pintoyacu,Hydro13,Hydro67,Intercuenca 49877
1607030038,55,HUASCAR,MANSERICHE,DATEM DEL MARA_ON,Rio Yapanga (Yanapaga),Hydro13,Hydro67,Intercuenca 49877
1607030032,52,"NAZARETH",MANSERICHE,DATEM DEL MARA_ON,Rio Yapanga (Yanapaga),Hydro13,Hydro67,Intercuenca 49877
1607030043,40,TRIUNFO,MANSERICHE,DATEM DEL MARA_ON,Rio Marañon,Hydro13,Hydro66,Intercuenca 49877
